dataset,method,runs,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_median,balanced_accuracy_iqr,balanced_accuracy_ci95,f1_score_mean,f1_score_std,f1_score_median,f1_score_iqr,f1_score_ci95,mcc_mean,mcc_std,mcc_median,mcc_iqr,mcc_ci95,selected_features_mean,selected_features_std,selected_features_median,selected_features_iqr,selected_features_ci95,redundancy_mean,redundancy_std,redundancy_median,redundancy_iqr,redundancy_ci95,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_median,runtime_seconds_iqr,runtime_seconds_ci95,jaccard_stability_mean,jaccard_stability_std,jaccard_stability_median,jaccard_stability_iqr,jaccard_stability_ci95,nogueira_stability_mean,nogueira_stability_std,nogueira_stability_median,nogueira_stability_iqr,nogueira_stability_ci95
breast_cancer,DFA-EHOA[eta_stagnation=0.3],3,0.9500661375661376,0.0302917995090076,0.9484126984126984,0.0302579365079365,0.0342783980574969,0.9571312739561364,0.0292922852801465,0.9577464788732394,0.0292874396135266,0.0331473412316769,0.8909547818272504,0.0702156792859504,0.8886350389948482,0.0701869340581357,0.0794565210206688,13.666666666666666,1.1547005383792517,13.0,1.0,1.3066666666666669,0.4291877973903517,0.0412460173623233,0.4500818886944455,0.0370649653943614,0.0466742624851892,0.8965772333322093,0.139819680884728,0.8844052000204101,0.1394217499764636,0.1582208635777384,0.3672014260249554,0.0,0.3672014260249554,0.0,0.0,0.1040318566450969,0.0,0.1040318566450969,0.0,0.0
breast_cancer,DFA-EHOA[eta_stagnation=0.5],3,0.9500661375661376,0.0302917995090076,0.9484126984126984,0.0302579365079365,0.0342783980574969,0.9571312739561364,0.0292922852801465,0.9577464788732394,0.0292874396135266,0.0331473412316769,0.8909547818272504,0.0702156792859504,0.8886350389948482,0.0701869340581357,0.0794565210206688,13.666666666666666,1.1547005383792517,13.0,1.0,1.3066666666666669,0.4291877973903517,0.0412460173623233,0.4500818886944455,0.0370649653943614,0.0466742624851892,0.8133289333394108,0.0970762247522267,0.760998300043866,0.0858482499897945,0.109852089605517,0.3672014260249554,0.0,0.3672014260249554,0.0,0.0,0.1040318566450969,0.0,0.1040318566450969,0.0,0.0
breast_cancer,DFA-EHOA[interaction_top_k=10],3,0.9507275132275133,0.0302592917555805,0.9503968253968254,0.0302579365079365,0.0342416120715208,0.9597215281248266,0.0297144213844408,0.9655172413793104,0.0292874396135266,0.0336250332028369,0.8965586418440551,0.0706077390696513,0.905446619045262,0.0701869340581358,0.0799001784311187,13.666666666666666,1.1547005383792517,13.0,1.0,1.3066666666666669,0.4443535311233253,0.0600189406541324,0.4500818886944455,0.059813565993822,0.0679178250245534,1.0367542999835375,0.1713413795302907,0.9532624999992548,0.1553374000068288,0.1938910235264649,0.3874034462269756,0.0,0.3874034462269756,0.0,0.0,0.1488302638128421,0.0,0.1488302638128421,0.0,0.0
breast_cancer,DFA-EHOA[interaction_top_k=30],3,0.9500661375661376,0.0302917995090076,0.9484126984126984,0.0302579365079365,0.0342783980574969,0.9571312739561364,0.0292922852801465,0.9577464788732394,0.0292874396135266,0.0331473412316769,0.8909547818272504,0.0702156792859504,0.8886350389948482,0.0701869340581357,0.0794565210206688,13.666666666666666,1.1547005383792517,13.0,1.0,1.3066666666666669,0.4291877973903517,0.0412460173623233,0.4500818886944455,0.0370649653943614,0.0466742624851892,0.8989984666695818,0.0885843385676986,0.891213399998378,0.0883274000079836,0.1002426157673697,0.3672014260249554,0.0,0.3672014260249554,0.0,0.0,0.1040318566450969,0.0,0.1040318566450969,0.0,0.0
breast_cancer,DFA-EHOA[interaction_top_k=50],3,0.9500661375661376,0.0302917995090076,0.9484126984126984,0.0302579365079365,0.0342783980574969,0.9571312739561364,0.0292922852801465,0.9577464788732394,0.0292874396135266,0.0331473412316769,0.8909547818272504,0.0702156792859504,0.8886350389948482,0.0701869340581357,0.0794565210206688,13.666666666666666,1.1547005383792517,13.0,1.0,1.3066666666666669,0.4291877973903517,0.0412460173623233,0.4500818886944455,0.0370649653943614,0.0466742624851892,0.7821489999963281,0.0516722918350349,0.7590995000209659,0.0476609500183258,0.0584727027371805,0.3672014260249554,0.0,0.3672014260249554,0.0,0.0,0.1040318566450969,0.0,0.1040318566450969,0.0,0.0
breast_cancer,DFA-EHOA[lambda_interaction=0.25],3,0.9500661375661376,0.0302917995090076,0.9484126984126984,0.0302579365079365,0.0342783980574969,0.9571312739561364,0.0292922852801465,0.9577464788732394,0.0292874396135266,0.0331473412316769,0.8909547818272504,0.0702156792859504,0.8886350389948482,0.0701869340581357,0.0794565210206688,13.666666666666666,1.1547005383792517,13.0,1.0,1.3066666666666669,0.4291877973903517,0.0412460173623233,0.4500818886944455,0.0370649653943614,0.0466742624851892,0.9353324666735716,0.1688103879424731,0.9362295999890192,0.1688086000212934,0.1910269369243603,0.3672014260249554,0.0,0.3672014260249554,0.0,0.0,0.1040318566450969,0.0,0.1040318566450969,0.0,0.0
breast_cancer,DFA-EHOA[lambda_interaction=0.5],3,0.9500661375661376,0.0302917995090076,0.9484126984126984,0.0302579365079365,0.0342783980574969,0.9571312739561364,0.0292922852801465,0.9577464788732394,0.0292874396135266,0.0331473412316769,0.8909547818272504,0.0702156792859504,0.8886350389948482,0.0701869340581357,0.0794565210206688,13.666666666666666,1.1547005383792517,13.0,1.0,1.3066666666666669,0.4291877973903517,0.0412460173623233,0.4500818886944455,0.0370649653943614,0.0466742624851892,0.7699581666771943,0.0225578627968757,0.7685861999634653,0.0225265499902889,0.0255266247899129,0.3672014260249554,0.0,0.3672014260249554,0.0,0.0,0.1040318566450969,0.0,0.1040318566450969,0.0,0.0
breast_cancer,DFA-EHOA[lambda_interaction=0.75],3,0.9500661375661376,0.0302917995090076,0.9484126984126984,0.0302579365079365,0.0342783980574969,0.9571312739561364,0.0292922852801465,0.9577464788732394,0.0292874396135266,0.0331473412316769,0.8909547818272504,0.0702156792859504,0.8886350389948482,0.0701869340581357,0.0794565210206688,13.666666666666666,1.1547005383792517,13.0,1.0,1.3066666666666669,0.4291877973903517,0.0412460173623233,0.4500818886944455,0.0370649653943614,0.0466742624851892,0.7620997333433479,0.0216336001807078,0.7582632999983616,0.0213769499969203,0.0244807231802299,0.3672014260249554,0.0,0.3672014260249554,0.0,0.0,0.1040318566450969,0.0,0.1040318566450969,0.0,0.0
breast_cancer,DFA-EHOA[lambda_stability=0.25],3,0.9500661375661376,0.0302917995090076,0.9484126984126984,0.0302579365079365,0.0342783980574969,0.9571312739561364,0.0292922852801465,0.9577464788732394,0.0292874396135266,0.0331473412316769,0.8909547818272504,0.0702156792859504,0.8886350389948482,0.0701869340581357,0.0794565210206688,13.666666666666666,1.1547005383792517,13.0,1.0,1.3066666666666669,0.4291877973903517,0.0412460173623233,0.4500818886944455,0.0370649653943614,0.0466742624851892,0.8150465999885151,0.1039854050408372,0.7862329999916255,0.1009469999698922,0.1176705631205545,0.3672014260249554,0.0,0.3672014260249554,0.0,0.0,0.1040318566450969,0.0,0.1040318566450969,0.0,0.0
breast_cancer,DFA-EHOA[lambda_stability=0.5],3,0.9500661375661376,0.0302917995090076,0.9484126984126984,0.0302579365079365,0.0342783980574969,0.9571312739561364,0.0292922852801465,0.9577464788732394,0.0292874396135266,0.0331473412316769,0.8909547818272504,0.0702156792859504,0.8886350389948482,0.0701869340581357,0.0794565210206688,13.666666666666666,1.1547005383792517,13.0,1.0,1.3066666666666669,0.4291877973903517,0.0412460173623233,0.4500818886944455,0.0370649653943614,0.0466742624851892,0.9010141666512936,0.1554308920665732,0.9264518999843858,0.1538618000049609,0.1758866120550386,0.3672014260249554,0.0,0.3672014260249554,0.0,0.0,0.1040318566450969,0.0,0.1040318566450969,0.0,0.0
breast_cancer,DFA-EHOA[lambda_stability=0.75],3,0.9500661375661376,0.0302917995090076,0.9484126984126984,0.0302579365079365,0.0342783980574969,0.9571312739561364,0.0292922852801465,0.9577464788732394,0.0292874396135266,0.0331473412316769,0.8909547818272504,0.0702156792859504,0.8886350389948482,0.0701869340581357,0.0794565210206688,13.666666666666666,1.1547005383792517,13.0,1.0,1.3066666666666669,0.4291877973903517,0.0412460173623233,0.4500818886944455,0.0370649653943614,0.0466742624851892,0.8629378666519187,0.1173985119035133,0.8031123999971896,0.1053474999789614,0.1328489224019116,0.3672014260249554,0.0,0.3672014260249554,0.0,0.0,0.1040318566450969,0.0,0.1040318566450969,0.0,0.0
breast_cancer,DFA-EHOA[reliability_rho=0.3],3,0.9500661375661376,0.0302917995090076,0.9484126984126984,0.0302579365079365,0.0342783980574969,0.9571312739561364,0.0292922852801465,0.9577464788732394,0.0292874396135266,0.0331473412316769,0.8909547818272504,0.0702156792859504,0.8886350389948482,0.0701869340581357,0.0794565210206688,13.666666666666666,1.1547005383792517,13.0,1.0,1.3066666666666669,0.4291877973903517,0.0412460173623233,0.4500818886944455,0.0370649653943614,0.0466742624851892,0.8111107333291633,0.1120549461038041,0.7538529000012204,0.1004861499823164,0.1268021084622382,0.3672014260249554,0.0,0.3672014260249554,0.0,0.0,0.1040318566450969,0.0,0.1040318566450969,0.0,0.0
breast_cancer,DFA-EHOA[reliability_rho=0.6],3,0.9500661375661376,0.0302917995090076,0.9484126984126984,0.0302579365079365,0.0342783980574969,0.9571312739561364,0.0292922852801465,0.9577464788732394,0.0292874396135266,0.0331473412316769,0.8909547818272504,0.0702156792859504,0.8886350389948482,0.0701869340581357,0.0794565210206688,13.666666666666666,1.1547005383792517,13.0,1.0,1.3066666666666669,0.4291877973903517,0.0412460173623233,0.4500818886944455,0.0370649653943614,0.0466742624851892,1.0084904333149705,0.2400351005188607,1.073669500008691,0.2333036999916657,0.2716252866030653,0.3672014260249554,0.0,0.3672014260249554,0.0,0.0,0.1040318566450969,0.0,0.1040318566450969,0.0,0.0
breast_cancer,DFA-EHOA[reliability_rho=0.85],3,0.9500661375661376,0.0302917995090076,0.9484126984126984,0.0302579365079365,0.0342783980574969,0.9571312739561364,0.0292922852801465,0.9577464788732394,0.0292874396135266,0.0331473412316769,0.8909547818272504,0.0702156792859504,0.8886350389948482,0.0701869340581357,0.0794565210206688,13.666666666666666,1.1547005383792517,13.0,1.0,1.3066666666666669,0.4291877973903517,0.0412460173623233,0.4500818886944455,0.0370649653943614,0.0466742624851892,1.1495248666615223,0.0927564154630516,1.1444066999829374,0.0926504500093869,0.104963765215849,0.3672014260249554,0.0,0.3672014260249554,0.0,0.0,0.1040318566450969,0.0,0.1040318566450969,0.0,0.0
breast_cancer,DFA-EHOA[stability_strategy=event],3,0.9500661375661376,0.0302917995090076,0.9484126984126984,0.0302579365079365,0.0342783980574969,0.9571312739561364,0.0292922852801465,0.9577464788732394,0.0292874396135266,0.0331473412316769,0.8909547818272504,0.0702156792859504,0.8886350389948482,0.0701869340581357,0.0794565210206688,13.666666666666666,1.1547005383792517,13.0,1.0,1.3066666666666669,0.4291877973903517,0.0412460173623233,0.4500818886944455,0.0370649653943614,0.0466742624851892,1.418486000019281,0.2687938241387353,1.4017623000545427,0.2684033499972429,0.3041688459770953,0.3672014260249554,0.0,0.3672014260249554,0.0,0.0,0.1040318566450969,0.0,0.1040318566450969,0.0,0.0
breast_cancer,DFA-EHOA[stability_strategy=every],3,0.9500661375661376,0.0302917995090076,0.9484126984126984,0.0302579365079365,0.0342783980574969,0.9571312739561364,0.0292922852801465,0.9577464788732394,0.0292874396135266,0.0331473412316769,0.8909547818272504,0.0702156792859504,0.8886350389948482,0.0701869340581357,0.0794565210206688,13.666666666666666,1.1547005383792517,13.0,1.0,1.3066666666666669,0.4291877973903517,0.0412460173623233,0.4500818886944455,0.0370649653943614,0.0466742624851892,1.273887133342214,0.0228386139820469,1.265527200012002,0.0216607000038493,0.0258443246636873,0.3672014260249554,0.0,0.3672014260249554,0.0,0.0,0.1040318566450969,0.0,0.1040318566450969,0.0,0.0
breast_cancer,DFA-EHOA[stability_strategy=periodic],3,0.9500661375661376,0.0302917995090076,0.9484126984126984,0.0302579365079365,0.0342783980574969,0.9571312739561364,0.0292922852801465,0.9577464788732394,0.0292874396135266,0.0331473412316769,0.8909547818272504,0.0702156792859504,0.8886350389948482,0.0701869340581357,0.0794565210206688,13.666666666666666,1.1547005383792517,13.0,1.0,1.3066666666666669,0.4291877973903517,0.0412460173623233,0.4500818886944455,0.0370649653943614,0.0466742624851892,0.8288284666487016,0.0297775119252221,0.8242940999916755,0.0295174500206485,0.0336964268706156,0.3672014260249554,0.0,0.3672014260249554,0.0,0.0,0.1040318566450969,0.0,0.1040318566450969,0.0,0.0
breast_cancer,DFA-EHOA[stagnation_patience=3],3,0.9500661375661376,0.0302917995090076,0.9484126984126984,0.0302579365079365,0.0342783980574969,0.9571312739561364,0.0292922852801465,0.9577464788732394,0.0292874396135266,0.0331473412316769,0.8909547818272504,0.0702156792859504,0.8886350389948482,0.0701869340581357,0.0794565210206688,13.666666666666666,1.1547005383792517,13.0,1.0,1.3066666666666669,0.4291877973903517,0.0412460173623233,0.4500818886944455,0.0370649653943614,0.0466742624851892,0.8379272333307503,0.1133072754681519,0.8039046000340022,0.1094092500279657,0.1282192525456539,0.3672014260249554,0.0,0.3672014260249554,0.0,0.0,0.1040318566450969,0.0,0.1040318566450969,0.0,0.0
breast_cancer,DFA-EHOA[stagnation_patience=5],3,0.9500661375661376,0.0302917995090076,0.9484126984126984,0.0302579365079365,0.0342783980574969,0.9571312739561364,0.0292922852801465,0.9577464788732394,0.0292874396135266,0.0331473412316769,0.8909547818272504,0.0702156792859504,0.8886350389948482,0.0701869340581357,0.0794565210206688,13.666666666666666,1.1547005383792517,13.0,1.0,1.3066666666666669,0.4291877973903517,0.0412460173623233,0.4500818886944455,0.0370649653943614,0.0466742624851892,0.8076817000013156,0.0636518623542372,0.7798890999983996,0.0589256999955978,0.0720288629346941,0.3672014260249554,0.0,0.3672014260249554,0.0,0.0,0.1040318566450969,0.0,0.1040318566450969,0.0,0.0
breast_cancer,DFA-EHOA[stagnation_patience=8],3,0.9500661375661376,0.0302917995090076,0.9484126984126984,0.0302579365079365,0.0342783980574969,0.9571312739561364,0.0292922852801465,0.9577464788732394,0.0292874396135266,0.0331473412316769,0.8909547818272504,0.0702156792859504,0.8886350389948482,0.0701869340581357,0.0794565210206688,13.666666666666666,1.1547005383792517,13.0,1.0,1.3066666666666669,0.4291877973903517,0.0412460173623233,0.4500818886944455,0.0370649653943614,0.0466742624851892,0.855851000000257,0.0816522440070968,0.8874820999917574,0.0769200499635189,0.0923982123125713,0.3672014260249554,0.0,0.3672014260249554,0.0,0.0,0.1040318566450969,0.0,0.1040318566450969,0.0,0.0
