iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,guidance_credit,active_guidance_fraction,dataset,method,seed,fold
1,0.07376923076923088,0.0959615384615385,0.9324786324786324,9,0.5076923076923078,0.3228282828282828,-0.015625000000000222,2.5,0.775,0,baseline,1.0,0.0,wine,ECG-EHOA,387298,outer_3
2,0.07376923076923088,0.08601923076923082,0.9324786324786324,9,0.13846153846153847,0.7944444444444445,0.7115384615384616,2.0,0.65,1,baseline,0.85,0.0,wine,ECG-EHOA,387298,outer_3
3,0.07376923076923088,0.08601923076923082,0.9324786324786324,9,0.30769230769230765,0.629040404040404,0.3589743589743589,1.5,0.525,2,baseline,0.7224999999999999,0.0,wine,ECG-EHOA,387298,outer_3
4,0.07376923076923088,0.08601923076923082,0.9324786324786324,9,0.2923076923076923,0.5977777777777777,0.4141366223908919,1.0,0.4,3,baseline,0.6141249999999999,0.0,wine,ECG-EHOA,387298,outer_3
