iteration,fitness,cv_accuracy,selected_features,population_diversity,guard_abstained,guard_subset_balanced_accuracy,guard_full_balanced_accuracy,dataset,method,seed,fold
1,0.08125000000000007,0.9241452991452991,8,1.1592584538846664,True,0.9444444444444445,0.9444444444444443,wine,G-EHOA,331662,outer_2
2,0.07992307692307699,0.9239316239316239,6,1.6274377143040426,True,0.9444444444444445,0.9444444444444443,wine,G-EHOA,331662,outer_2
3,0.07992307692307699,0.9239316239316239,6,1.0980514800016115,True,0.9444444444444445,0.9444444444444443,wine,G-EHOA,331662,outer_2
4,0.07244230769230779,0.9322649572649572,7,0.997944091839069,True,0.9444444444444445,0.9444444444444443,wine,G-EHOA,331662,outer_2
