iteration,fitness,cv_accuracy,selected_features,population_diversity,dataset,method,seed,fold
1,0.0392365954255719,0.9657542807149105,16,1.9789776083690291,breast_cancer,EHOA,424264,outer_2
2,0.0392365954255719,0.9657542807149105,16,1.1589955159946597,breast_cancer,EHOA,424264,outer_2
3,0.039215973003374496,0.9657751114444029,16,1.1784536268132129,breast_cancer,EHOA,424264,outer_2
4,0.033039745031871084,0.9710036245469316,13,0.9119355987928076,breast_cancer,EHOA,424264,outer_2
