dataset,method,seed,selector_seed,fold,evaluation_protocol,total_features,selected_features,feature_ratio,fitness,evaluations,runtime_seconds,classifier_seconds,peak_memory_mb,redundancy,parameters,selected_indices,accuracy,balanced_accuracy,f1_score,mcc,roc_auc,pr_auc,sensitivity,specificity,interaction_quality,jaccard_stability,nogueira_stability
wine,G-EHOA,424264,724273,outer_3,repeated_nested_cv,13,6,0.46153846153846156,0.03782692307692307,13,0.45470100000056846,0.21787160000076256,0.3915987014770508,0.3022336928052622,"{""bootstrap_count"": 5, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 1, 7, 9, 10, 12]",0.9152542372881356,0.9199561403508771,0.9129210658622423,0.8749075788996924,0.9758025150084513,0.9416880904536941,0.9199561403508771,0.960077519379845,0.5563254295640756,0.4597791362077076,0.0919428200129957
wine,EHOA,435889,535892,outer_1,repeated_nested_cv,13,7,0.5384615384615384,0.05615384615384631,16,0.5570901000000958,0.2274966000004497,0.3319530487060547,0.27286790947345513,"{""bootstrap_count"": 5, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 2, 5, 8, 9, 10, 12]",0.95,0.9583333333333334,0.9545219638242894,0.92787927501212,0.9888888888888889,0.9757936507936508,0.9583333333333334,0.975,0.5853256479254415,0.43560296846011126,0.13368573235745895
wine,SF-EHOA,435889,535892,outer_1,repeated_nested_cv,13,7,0.5384615384615384,0.05615384615384631,16,1.1939751999998407,0.23148889999993116,0.7596588134765625,0.27286790947345513,"{""bootstrap_count"": 5, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 2, 5, 8, 9, 10, 12]",0.95,0.9583333333333334,0.9545219638242894,0.92787927501212,0.9888888888888889,0.9757936507936508,0.9583333333333334,0.975,0.5853256479254415,0.43560296846011126,0.13368573235745895
wine,IG-EHOA,435889,535892,outer_1,repeated_nested_cv,13,7,0.5384615384615384,0.05615384615384631,16,1.3257429999994201,0.2239175000004252,0.7588386535644531,0.27286790947345513,"{""bootstrap_count"": 5, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 2, 5, 8, 9, 10, 12]",0.95,0.9583333333333334,0.9545219638242894,0.92787927501212,0.9888888888888889,0.9757936507936508,0.9583333333333334,0.975,0.5853256479254415,0.42884422455851023,0.09929356357927788
wine,DFA-EHOA,435889,535892,outer_1,repeated_nested_cv,13,7,0.5384615384615384,0.05615384615384631,16,1.269999000000098,0.22504019999996672,0.7622671127319336,0.27286790947345513,"{""bootstrap_count"": 5, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 2, 5, 8, 9, 10, 12]",0.95,0.9583333333333334,0.9545219638242894,0.92787927501212,0.9888888888888889,0.9757936507936508,0.9583333333333334,0.975,0.5853256479254415,0.4380698137840995,0.12154195011337876
wine,ECG-EHOA,435889,535892,outer_1,repeated_nested_cv,13,7,0.5384615384615384,0.05615384615384631,16,1.2704006000003574,0.22679869999956281,0.783564567565918,0.27286790947345513,"{""bootstrap_count"": 5, ""consensus_confidence"": 0.2, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""evidence_floor"": 0.05, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""minimum_trust"": 0.1, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""trust_decay"": 0.85, ""trust_reward"": 0.2, ""weight_schedule"": ""adaptive""}","[0, 2, 5, 8, 9, 10, 12]",0.95,0.9583333333333334,0.9545219638242894,0.92787927501212,0.9888888888888889,0.9757936507936508,0.9583333333333334,0.975,0.5853256479254415,0.4172534608248893,0.08279563408309731
wine,M-EHOA,435889,535892,outer_1,repeated_nested_cv,13,5,0.38461538461538464,0.03769230769230769,37,1.156855799999903,0.25017449999995733,0.5975074768066406,0.348819399818229,"{""bootstrap_count"": 5, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 5, 9, 10, 12]",0.9666666666666667,0.9722222222222222,0.9696342305037957,0.9510974737567147,0.9869598765432098,0.9733134920634919,0.9722222222222222,0.9833333333333334,0.7190633660227519,0.45918245775388633,0.21413533834586462
wine,A-EHOA,435889,535892,outer_1,repeated_nested_cv,13,7,0.5384615384615384,0.04755128205128209,16,0.6428410999997141,0.33676479999940057,0.28858375549316406,0.27286790947345513,"{""bootstrap_count"": 5, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 2, 5, 8, 9, 10, 12]",0.95,0.9583333333333334,0.9545219638242894,0.92787927501212,0.9888888888888889,0.9757936507936508,0.9583333333333334,0.975,0.5853256479254415,0.48490911205196924,0.1568372803666922
wine,G-EHOA,435889,535892,outer_1,repeated_nested_cv,13,7,0.5384615384615384,0.05615384615384631,16,0.5545145000005505,0.22476460000052612,0.4386873245239258,0.27286790947345513,"{""bootstrap_count"": 5, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 2, 5, 8, 9, 10, 12]",0.95,0.9583333333333334,0.9545219638242894,0.92787927501212,0.9888888888888889,0.9757936507936508,0.9583333333333334,0.975,0.5853256479254415,0.4597791362077076,0.0919428200129957
wine,EHOA,435889,635895,outer_2,repeated_nested_cv,13,9,0.6923076923076923,0.03209615384615387,10,0.348846599999888,0.22652080000079877,0.3503389358520508,0.3345493627383532,"{""bootstrap_count"": 5, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 1, 4, 6, 7, 9, 10, 11, 12]",0.9152542372881356,0.927536231884058,0.9149051490514905,0.8802136394211304,0.9880315413998427,0.9704002236948575,0.927536231884058,0.9596501689524946,0.38895782397795964,0.43560296846011126,0.13368573235745895
wine,SF-EHOA,435889,635895,outer_2,repeated_nested_cv,13,9,0.6923076923076923,0.03209615384615387,10,1.0021701999994548,0.29944419999992533,0.7543449401855469,0.3345493627383532,"{""bootstrap_count"": 5, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 1, 4, 6, 7, 9, 10, 11, 12]",0.9152542372881356,0.927536231884058,0.9149051490514905,0.8802136394211304,0.9880315413998427,0.9704002236948575,0.927536231884058,0.9596501689524946,0.38895782397795964,0.43560296846011126,0.13368573235745895
wine,IG-EHOA,435889,635895,outer_2,repeated_nested_cv,13,6,0.46153846153846156,0.06257692307692299,12,1.2879023000004963,0.2626652999997532,0.767669677734375,0.2701537140096424,"{""bootstrap_count"": 5, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 2, 5, 8, 9, 10]",0.9830508474576272,0.9855072463768115,0.9824915824915825,0.9748078289816211,0.9869841403587611,0.9691849459170797,0.9855072463768115,0.9922480620155039,0.4449705020812202,0.42884422455851023,0.09929356357927788
wine,DFA-EHOA,435889,635895,outer_2,repeated_nested_cv,13,6,0.46153846153846156,0.06257692307692299,13,1.3383498000002874,0.24966630000017176,0.7608003616333008,0.2701537140096424,"{""bootstrap_count"": 5, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 2, 5, 8, 9, 10]",0.9830508474576272,0.9855072463768115,0.9824915824915825,0.9748078289816211,0.9869841403587611,0.9691849459170797,0.9855072463768115,0.9922480620155039,0.4449705020812202,0.4380698137840995,0.12154195011337876
wine,ECG-EHOA,435889,635895,outer_2,repeated_nested_cv,13,6,0.46153846153846156,0.06257692307692299,12,1.36776269999973,0.24535069999910775,0.7667646408081055,0.2701537140096424,"{""bootstrap_count"": 5, ""consensus_confidence"": 0.2, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""evidence_floor"": 0.05, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""minimum_trust"": 0.1, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""trust_decay"": 0.85, ""trust_reward"": 0.2, ""weight_schedule"": ""adaptive""}","[0, 2, 5, 8, 9, 10]",0.9830508474576272,0.9855072463768115,0.9824915824915825,0.9748078289816211,0.9869841403587611,0.9691849459170797,0.9855072463768115,0.9922480620155039,0.4449705020812202,0.4172534608248893,0.08279563408309731
wine,M-EHOA,435889,635895,outer_2,repeated_nested_cv,13,10,0.7692307692307693,0.024403846153846102,32,0.9018965000004755,0.2438404000004084,0.6781291961669922,0.30623364161080047,"{""bootstrap_count"": 5, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 1, 2, 4, 6, 7, 9, 10, 11, 12]",0.9491525423728814,0.9565217391304347,0.9507701600724857,0.9261543188007202,0.9882328296446093,0.9704002236948575,0.9565217391304347,0.9751540449214868,0.36991747295912747,0.45918245775388633,0.21413533834586462
wine,A-EHOA,435889,635895,outer_2,repeated_nested_cv,13,9,0.6923076923076923,0.027548076923076967,10,0.3806650999995327,0.25528940000003786,0.3502941131591797,0.3345493627383532,"{""bootstrap_count"": 5, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 1, 4, 6, 7, 9, 10, 11, 12]",0.9152542372881356,0.927536231884058,0.9149051490514905,0.8802136394211304,0.9880315413998427,0.9704002236948575,0.927536231884058,0.9596501689524946,0.38895782397795964,0.48490911205196924,0.1568372803666922
wine,G-EHOA,435889,635895,outer_2,repeated_nested_cv,13,13,1.0,0.030625000000000045,10,0.5907429999997476,0.2759734000001117,0.3254966735839844,0.31998642985609943,"{""bootstrap_count"": 5, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",0.9322033898305084,0.9420289855072465,0.9327731092436974,0.902783219919108,0.9763265579494093,0.9446988382678052,0.9420289855072465,0.9674021069369907,0.1952151486549228,0.4597791362077076,0.0919428200129957
wine,EHOA,435889,735898,outer_3,repeated_nested_cv,13,6,0.46153846153846156,0.05411538461538455,23,0.861801000000014,0.22973799999999756,0.4020099639892578,0.30528475750401024,"{""bootstrap_count"": 5, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[1, 3, 4, 6, 11, 12]",0.9322033898305084,0.9444444444444445,0.9352057156935206,0.9029676444336812,1.0,1.0,0.9444444444444445,0.9672480620155038,0.4718098549021324,0.43560296846011126,0.13368573235745895
wine,SF-EHOA,435889,735898,outer_3,repeated_nested_cv,13,6,0.46153846153846156,0.05411538461538455,24,1.4097594000004392,0.23466439999992872,0.7665700912475586,0.30528475750401024,"{""bootstrap_count"": 5, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[1, 3, 4, 6, 11, 12]",0.9322033898305084,0.9444444444444445,0.9352057156935206,0.9029676444336812,1.0,1.0,0.9444444444444445,0.9672480620155038,0.4718098549021324,0.43560296846011126,0.13368573235745895
wine,IG-EHOA,435889,735898,outer_3,repeated_nested_cv,13,6,0.46153846153846156,0.05411538461538455,22,1.4208338999997068,0.22627290000036737,0.7825298309326172,0.30528475750401024,"{""bootstrap_count"": 5, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[1, 3, 4, 6, 11, 12]",0.9322033898305084,0.9444444444444445,0.9352057156935206,0.9029676444336812,1.0,1.0,0.9444444444444445,0.9672480620155038,0.4718098549021324,0.42884422455851023,0.09929356357927788
wine,DFA-EHOA,435889,735898,outer_3,repeated_nested_cv,13,7,0.5384615384615384,0.04663461538461535,25,1.5051461000002746,0.2630160999997315,0.7785577774047852,0.2797888643188947,"{""bootstrap_count"": 5, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[1, 3, 4, 6, 9, 11, 12]",0.9830508474576272,0.9861111111111112,0.9843607928714312,0.9746960742072988,1.0,1.0,0.9861111111111112,0.9916666666666667,0.513749296332461,0.4380698137840995,0.12154195011337876
wine,ECG-EHOA,435889,735898,outer_3,repeated_nested_cv,13,6,0.46153846153846156,0.05411538461538455,23,1.4300726000001305,0.2216028999991977,0.7878665924072266,0.30528475750401024,"{""bootstrap_count"": 5, ""consensus_confidence"": 0.2, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""evidence_floor"": 0.05, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""minimum_trust"": 0.1, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""trust_decay"": 0.85, ""trust_reward"": 0.2, ""weight_schedule"": ""adaptive""}","[1, 3, 4, 6, 11, 12]",0.9322033898305084,0.9444444444444445,0.9352057156935206,0.9029676444336812,1.0,1.0,0.9444444444444445,0.9672480620155038,0.4718098549021324,0.4172534608248893,0.08279563408309731
wine,M-EHOA,435889,735898,outer_3,repeated_nested_cv,13,5,0.38461538461538464,0.045096153846153814,46,1.2823574000003646,0.2512833999999202,0.6875143051147461,0.3276636753514218,"{""bootstrap_count"": 5, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[3, 4, 6, 11, 12]",0.9322033898305084,0.9444444444444445,0.9352057156935206,0.9029676444336812,0.9759966777408637,0.942644750932388,0.9444444444444445,0.9672480620155038,0.48846088996021597,0.45918245775388633,0.21413533834586462
