iteration,fitness,cv_accuracy,selected_features,population_diversity,dataset,method,seed,fold
1,0.042573717948717955,0.9616582491582492,6,1.122733106377064,wine,A-EHOA,424264,outer_1
2,0.033342948717948656,0.9717592592592593,7,0.8210070794761714,wine,A-EHOA,424264,outer_1
3,0.033342948717948656,0.9717592592592593,7,0.8016098474847607,wine,A-EHOA,424264,outer_1
4,0.033342948717948656,0.9717592592592593,7,0.9063274465646181,wine,A-EHOA,424264,outer_1
