iteration,fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.02789352027283059,0.9788177339901478,9,0.5054945054945055,0.33560477221191504,-0.01098901098901095,2.75,0.8375,0,wine,SF-EHOA,3407
2,0.02789352027283059,0.9788177339901478,9,0.30769230769230765,0.5443516800659658,0.38370370370370377,2.5,0.775,1,wine,SF-EHOA,3407
3,0.02789352027283059,0.9788177339901478,9,0.20054945054945053,0.6721230158730159,0.598752708630622,2.97048773645888,0.7925541929398755,2,wine,SF-EHOA,3407
4,0.02789352027283059,0.9788177339901478,9,0.3983516483516483,0.44965084518655946,0.20300195549918088,2.9248525244640673,0.7762281784992662,3,wine,SF-EHOA,3407
5,0.026598901098901027,0.9785714285714286,7,0.3049450549450549,0.5323696145124716,0.38988425558902806,2.7500434397271247,0.7408094003203604,0,wine,SF-EHOA,3407
6,0.026598901098901027,0.9785714285714286,7,0.2664835164835165,0.62129329004329,0.4620594038287207,2.3362860714134683,0.6681154254184978,1,wine,SF-EHOA,3407
7,0.0192836301629405,0.9859605911330049,7,0.2252747252747253,0.6779761904761904,0.5385281385281386,2.0002713240850225,0.6067333703849065,0,wine,SF-EHOA,3407
8,0.0192836301629405,0.9859605911330049,7,0.15109890109890106,0.7509920634920634,0.6976903969134824,1.6228200623628717,0.5340377852725433,1,wine,SF-EHOA,3407
