iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.046385826771653586,0.051100112485939306,0.957859434237387,14,0.5066666666666666,0.33210890960890965,-0.013333333333333197,2.5,0.775,0,baseline,breast_cancer,IG-EHOA,424264,outer_1
2,0.046385826771653586,0.04991503562054748,0.957859434237387,14,0.12666666666666668,0.7374908424908424,0.7375207220482594,2.0,0.65,1,baseline,breast_cancer,IG-EHOA,424264,outer_1
3,0.046385826771653586,0.04991503562054748,0.957859434237387,14,0.17333333333333334,0.7005677655677655,0.6502869440459109,1.5,0.525,2,baseline,breast_cancer,IG-EHOA,424264,outer_1
4,0.046385826771653586,0.0495245594300713,0.957859434237387,14,0.22666666666666666,0.5886869747899158,0.5347564313081554,1.0,0.4,3,baseline,breast_cancer,IG-EHOA,424264,outer_1
