iteration,fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.021591322470632814,0.9859605911330049,10,0.4945054945054945,0.3411885733314305,0.01098901098901095,2.75,0.8375,0,wine,IG-EHOA,8675309
2,0.021591322470632814,0.9859605911330049,10,0.2802197802197802,0.6169282106782107,0.4259740259740261,2.5,0.775,1,wine,IG-EHOA,8675309
3,0.021591322470632814,0.9859605911330049,10,0.3846153846153847,0.5489121989121989,0.15032679738562083,2.25,0.7125,2,wine,IG-EHOA,8675309
4,0.021591322470632814,0.9859605911330049,10,0.4532967032967033,0.3786667697381983,0.09307119074044712,2.0,0.65,3,wine,IG-EHOA,8675309
5,0.021591322470632814,0.9859605911330049,10,0.37637362637362637,0.503291847041847,0.23336023675006723,1.75,0.5875,4,wine,IG-EHOA,8675309
6,0.021591322470632814,0.9859605911330049,10,0.3956043956043956,0.5280760905760905,0.14695830485304173,1.5,0.525,5,wine,IG-EHOA,8675309
7,0.021591322470632814,0.9859605911330049,10,0.3708791208791208,0.528291847041847,0.23533576602581552,1.25,0.4625,6,wine,IG-EHOA,8675309
8,0.021591322470632814,0.9859605911330049,10,0.260989010989011,0.651911976911977,0.4432234432234433,1.0,0.4,7,wine,IG-EHOA,8675309
