iteration,fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.034128205128205025,0.9692307692307693,11,0.5011904761904762,0.3368011813353429,-0.002450567003660975,2.75,0.8375,0,breast_cancer,IG-EHOA,8675309
2,0.034128205128205025,0.9692307692307693,11,0.15119047619047618,0.6827468166753883,0.6814947177027493,2.5,0.775,1,breast_cancer,IG-EHOA,8675309
3,0.034128205128205025,0.9692307692307693,11,0.07023809523809525,0.8290043290043291,0.8494785964091717,2.25,0.7125,2,breast_cancer,IG-EHOA,8675309
4,0.034128205128205025,0.9692307692307693,11,0.13333333333333333,0.7219976452119311,0.7222222222222222,2.0,0.65,3,breast_cancer,IG-EHOA,8675309
5,0.034128205128205025,0.9692307692307693,11,0.15833333333333335,0.697277532807995,0.6783068783068783,1.75,0.5875,4,breast_cancer,IG-EHOA,8675309
6,0.034128205128205025,0.9692307692307693,11,0.10714285714285718,0.7607220160791589,0.7751592621892827,1.5,0.525,5,breast_cancer,IG-EHOA,8675309
7,0.034128205128205025,0.9692307692307693,11,0.10952380952380954,0.7615949526663813,0.7718253968253969,1.25,0.4625,6,breast_cancer,IG-EHOA,8675309
8,0.034128205128205025,0.9692307692307693,11,0.08452380952380953,0.8113898006755151,0.8232823437905108,1.0,0.4,7,breast_cancer,IG-EHOA,8675309
