iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.03361904761904774,0.03936996336996342,0.9714285714285713,16,0.5011904761904762,0.3712246978598671,-0.010875111302312002,2.8,0.85,0,breast_cancer,DFA-EHOA,155921
2,0.03361904761904774,0.03819871794871801,0.9714285714285713,16,0.27976190476190477,0.5980194212592462,0.43383157493198954,2.6,0.8,1,breast_cancer,DFA-EHOA,155921
3,0.030776556776556687,0.03677747252747256,0.9736263736263737,14,0.23214285714285718,0.6852410534418546,0.5210463295569678,2.6123249319069983,0.7721171804069791,0,breast_cancer,DFA-EHOA,155921
4,0.02424908424908418,0.03579487179487183,0.9802197802197803,14,0.2845238095238095,0.5930767813504988,0.4261302812321791,2.427053080506625,0.7384325236754357,0,breast_cancer,DFA-EHOA,155921
5,0.02424908424908418,0.035586538461538496,0.9802197802197803,14,0.2785714285714286,0.5721907396375094,0.44285714285714295,2.216786744334945,0.694623787347922,1,breast_cancer,DFA-EHOA,155921
6,0.02424908424908418,0.032700091575091614,0.9802197802197803,14,0.2380952380952381,0.6191494580288257,0.5238095238095238,2.0353015354327786,0.6510491385719201,2,breast_cancer,DFA-EHOA,155921
7,0.02424908424908418,0.031298534798534845,0.9802197802197803,14,0.22142857142857145,0.6339705180317742,0.5566502463054187,1.8548655460415124,0.6063393783992606,3,breast_cancer,DFA-EHOA,155921
8,0.021739926739926682,0.02903937728937732,0.9824175824175825,13,0.16190476190476194,0.7171424271462971,0.6753789234992242,1.6949733864591139,0.5652305130279085,0,breast_cancer,DFA-EHOA,155921
9,0.021739926739926682,0.028914377289377347,0.9824175824175825,13,0.14761904761904762,0.7234282410670073,0.7006879349881321,1.4426853104629893,0.506614968437586,1,breast_cancer,DFA-EHOA,155921
10,0.021739926739926682,0.025986263736263747,0.9824175824175825,13,0.18095238095238095,0.6794074647402822,0.6355644355644356,1.2213426552314948,0.453307484218793,2,breast_cancer,DFA-EHOA,155921
