iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.02363461538461533,0.041353846153846165,0.9831196581196582,9,0.5076923076923078,0.3764141414141414,-0.02729885057471293,2.5,0.775,0,baseline,wine,IG-EHOA,424264,outer_3
2,0.022865384615384562,0.03458461538461538,0.9831196581196582,8,0.20000000000000004,0.7082142857142857,0.5921814671814671,2.0,0.65,0,baseline,wine,IG-EHOA,424264,outer_3
3,0.022865384615384562,0.03458461538461538,0.9831196581196582,8,0.15384615384615388,0.7652777777777777,0.6862934362934363,1.5,0.525,1,baseline,wine,IG-EHOA,424264,outer_3
4,0.022865384615384562,0.03458461538461538,0.9831196581196582,8,0.13846153846153847,0.8077777777777777,0.6972049689440994,1.0,0.4,2,baseline,wine,IG-EHOA,424264,outer_3
