iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.03342648730579759,0.04450717601364151,0.9716748768472907,7,0.48076923076923084,0.40733294483294485,0.020715630885122516,2.8,0.85,0,wine,DFA-EHOA,7919
2,0.03342648730579759,0.036992681887078396,0.9716748768472907,7,0.15659340659340662,0.7497874149659864,0.686697320437609,2.6,0.8,1,wine,DFA-EHOA,7919
3,0.025829670329670262,0.03509347764304656,0.9785714285714286,6,0.05219780219780219,0.9088010204081635,0.8952557646435197,2.832901811308225,0.7950939386779401,0,wine,DFA-EHOA,7919
4,0.025829670329670262,0.032052363584691115,0.9785714285714286,6,0.1538461538461539,0.7333475056689343,0.6918518518518519,2.6067430424062494,0.7578074394244401,1,wine,DFA-EHOA,7919
5,0.025829670329670262,0.029400577870405398,0.9785714285714286,6,0.11813186813186814,0.7850056689342403,0.7615314882952061,2.415208763508092,0.717883375000341,2,wine,DFA-EHOA,7919
6,0.025829670329670262,0.029400577870405398,0.9785714285714286,6,0.10989010989010992,0.7929421768707483,0.7789115646258503,2.226128266033032,0.6754033380944742,3,wine,DFA-EHOA,7919
7,0.01952747252747248,0.026875426297840038,0.9857142857142858,7,0.13461538461538464,0.7502125850340136,0.7298701298701299,2.0192305665829497,0.6292901742919923,0,wine,DFA-EHOA,7919
8,0.01952747252747248,0.026875426297840038,0.9857142857142858,7,0.09065934065934067,0.8273809523809524,0.8180758017492712,1.729862053867837,0.5682605818917752,1,wine,DFA-EHOA,7919
9,0.01952747252747248,0.026087651572565315,0.9857142857142858,7,0.09065934065934067,0.8534580498866214,0.8186142381480894,1.4927596627423783,0.5149279234059834,2,wine,DFA-EHOA,7919
10,0.01952747252747248,0.02428931413414168,0.9857142857142858,7,0.10439560439560443,0.8048469387755102,0.7899659863945578,1.2754062386373923,0.4647205635195425,3,wine,DFA-EHOA,7919
