iteration,fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.0479269199488789,0.9559660741257116,13,0.5000000000000001,0.3523913043478261,-0.0011123470522802492,2.3333333333333335,0.7333333333333334,0,breast_cancer,SF-EHOA,123
2,0.04438500639014755,0.9625740676193796,22,0.26666666666666666,0.5307992202729045,0.4570135746606335,1.6666666666666667,0.5666666666666667,0,breast_cancer,SF-EHOA,123
3,0.04438500639014755,0.9625740676193796,22,0.5277777777777778,0.39189255189255195,-0.07012109264995758,1.35,0.48750000000000004,1,breast_cancer,SF-EHOA,123
