iteration,fitness,cv_accuracy,selected_features,population_diversity,dataset,method,seed,fold
1,0.04341282339707542,0.9605257676123817,13,2.306748536616321,breast_cancer,EHOA,346410,outer_3
2,0.03331121109861265,0.9710661167354081,14,2.2410207971880047,breast_cancer,EHOA,346410,outer_3
3,0.03173340832395948,0.9736699579219265,17,2.1087189826733277,breast_cancer,EHOA,346410,outer_3
4,0.03173340832395948,0.9736699579219265,17,2.24131832307827,breast_cancer,EHOA,346410,outer_3
