iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.01903978779840841,0.034357237589996203,0.9862068965517242,7,0.5109890109890111,0.32110389610389617,-0.023492063492063453,2.8,0.85,0,wine,SF-EHOA,2026
2,0.01903978779840841,0.028322139067828746,0.9862068965517242,7,0.18956043956043955,0.7090174706246135,0.6207388615823688,2.6,0.8,1,wine,SF-EHOA,2026
3,0.01903978779840841,0.02598929518757105,0.9862068965517242,7,0.15659340659340665,0.758545918367347,0.686697320437609,2.712596798951801,0.7825621665574793,2,wine,SF-EHOA,2026
4,0.01903978779840841,0.02598929518757105,0.9862068965517242,7,0.1895604395604396,0.7086734693877551,0.6207388615823688,2.5909862541533304,0.7565865213102658,3,wine,SF-EHOA,2026
5,0.01903978779840841,0.02425191834028037,0.9862068965517242,7,0.14835164835164835,0.7514172335600909,0.7032967032967032,2.4563541342014084,0.7234008865457259,4,wine,SF-EHOA,2026
6,0.01903978779840841,0.021757247063281478,0.9862068965517242,7,0.11263736263736264,0.8059098639455782,0.774641932244596,2.3082109776170157,0.6867051530667951,5,wine,SF-EHOA,2026
7,0.012981432360742725,0.01752519893899202,0.993103448275862,8,0.12087912087912088,0.8038407029478459,0.7578835978835979,2.1217004094434286,0.644539282882604,0,wine,SF-EHOA,2026
8,0.012981432360742725,0.016767904509283806,0.993103448275862,8,0.12362637362637365,0.798469387755102,0.7504399296112622,1.7741954017978745,0.5746527123477592,1,wine,SF-EHOA,2026
9,0.012981432360742725,0.016767904509283806,0.993103448275862,8,0.09615384615384617,0.8392857142857143,0.8058977230309817,1.5137622068856715,0.5178814615877826,2,wine,SF-EHOA,2026
10,0.012981432360742725,0.015253315649867386,0.993103448275862,8,0.08516483516483517,0.8596938775510204,0.8280808403988695,1.2898238282112684,0.46717641198599946,3,wine,SF-EHOA,2026
