iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.05488461538461532,0.0819576923076923,0.9500000000000001,7,0.5076923076923079,0.3423232323232323,-0.015625,2.5,0.775,0,baseline,wine,DFA-EHOA,435889,outer_3
2,0.05488461538461532,0.0769653846153846,0.9500000000000001,7,0.3384615384615385,0.5470851370851371,0.30984555984555984,2.0,0.65,1,baseline,wine,DFA-EHOA,435889,outer_3
3,0.05411538461538455,0.07127307692307694,0.9500000000000001,6,0.29230769230769227,0.5886507936507936,0.40852490421455934,1.446383952254642,0.5160639920424404,0,consolidate,wine,DFA-EHOA,435889,outer_3
4,0.04663461538461535,0.0680153846153846,0.9583333333333334,7,0.36923076923076925,0.45964285714285713,0.26136363636363635,1.2231919761273211,0.4580319960212202,0,explore,wine,DFA-EHOA,435889,outer_3
