iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.03956992875890502,0.0409248593925759,0.9657542807149108,17,0.5066666666666666,0.338340579710145,-0.014054438711972761,2.5,0.775,0,baseline,breast_cancer,IG-EHOA,435889,outer_3
2,0.03956992875890502,0.040156280464941796,0.9657542807149108,17,0.13333333333333336,0.7846703154946189,0.7309899569583931,2.0,0.65,1,baseline,breast_cancer,IG-EHOA,435889,outer_3
3,0.03240007499062615,0.0370800899887514,0.9736699579219265,19,0.026666666666666665,0.956140350877193,0.9452654625068418,1.5,0.525,0,baseline,breast_cancer,IG-EHOA,435889,outer_3
4,0.03240007499062615,0.03428706411698532,0.9736699579219265,19,0.08,0.872982456140351,0.8357963875205254,1.0,0.4,1,baseline,breast_cancer,IG-EHOA,435889,outer_3
