iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.02789352027283059,0.04746627510420611,0.9788177339901478,9,0.5192307692307692,0.33303571428571427,-0.03884572697003308,2.8,0.85,0,wine,DFA-EHOA,3407
2,0.02789352027283059,0.041208388594164404,0.9788177339901478,9,0.32967032967032966,0.5327806122448979,0.33673469387755117,2.6,0.8,1,wine,DFA-EHOA,3407
3,0.02789352027283059,0.04019782588101549,0.9788177339901478,9,0.25824175824175827,0.6062963821892394,0.4827513227513228,2.5772845211930924,0.7684671376242804,2,wine,DFA-EHOA,3407
4,0.02789352027283059,0.03662691834028037,0.9788177339901478,9,0.37087912087912084,0.4756210059781489,0.25796733787854764,2.3799031285141052,0.7332404856209538,3,wine,DFA-EHOA,3407
5,0.02789352027283059,0.03646980390299351,0.9788177339901478,9,0.28296703296703296,0.5691184807256235,0.4338565614925215,2.2493229042299068,0.6990416603070837,4,wine,DFA-EHOA,3407
6,0.02789352027283059,0.03435503505115571,0.9788177339901478,9,0.30769230769230765,0.5223356009070295,0.38370370370370377,2.056682990576492,0.6539682660509778,5,wine,DFA-EHOA,3407
7,0.026598901098901027,0.03403138025767331,0.9785714285714286,7,0.3021978021978022,0.5624059472273757,0.39200680272108845,1.8591782299821236,0.6068023728214074,0,wine,DFA-EHOA,3407
8,0.026598901098901027,0.031217767146646404,0.9785714285714286,7,0.28296703296703296,0.5557681405895691,0.4338565614925215,1.5894350157606585,0.5462308115481317,1,wine,DFA-EHOA,3407
9,0.026598901098901027,0.031217767146646404,0.9785714285714286,7,0.2087912087912088,0.6528486394557824,0.5817989417989418,1.3900148077233432,0.4971356765746938,2,wine,DFA-EHOA,3407
10,0.026598901098901027,0.031217767146646404,0.9785714285714286,7,0.260989010989011,0.5998724489795919,0.47782886739601504,1.1950074038616716,0.4485678382873469,3,wine,DFA-EHOA,3407
