iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.041146520146520024,0.048994505494505514,0.964835164835165,19,0.5071428571428571,0.3146376363910689,-0.015413952010170151,2.8,0.85,0,breast_cancer,DFA-EHOA,104729
2,0.041146520146520024,0.047195970695970715,0.964835164835165,19,0.33690476190476193,0.5706204577964139,0.2902598827549453,2.6,0.8,1,breast_cancer,DFA-EHOA,104729
3,0.041146520146520024,0.04663003663003665,0.964835164835165,19,0.4035714285714286,0.4612106838622857,0.1882912813145371,2.35221295424518,0.7450221827338729,2,breast_cancer,DFA-EHOA,104729
4,0.03679487179487169,0.04439056776556777,0.9692307692307693,19,0.42142857142857143,0.4526874652262851,0.14551233053063517,2.2199314775536267,0.7161275686886452,0,breast_cancer,DFA-EHOA,104729
5,0.03646153846153858,0.043616300366300376,0.9692307692307691,18,0.40357142857142864,0.49007186653925777,0.16735746522980566,2.0308529461742792,0.6731746852690059,0,breast_cancer,DFA-EHOA,104729
6,0.034619047619047744,0.04137912087912095,0.9714285714285713,19,0.2654761904761905,0.6358879217382813,0.45227349482668633,1.9063070261207322,0.6353207527780576,0,breast_cancer,DFA-EHOA,104729
7,0.03177655677655669,0.03487133699633701,0.9736263736263737,17,0.33095238095238094,0.5410726403105447,0.3314093314093314,1.6970633735702267,0.5838962920936945,0,breast_cancer,DFA-EHOA,104729
8,0.03177655677655669,0.03487133699633701,0.9736263736263737,17,0.1821428571428571,0.7441449796061549,0.6191858957739176,1.5452508636064772,0.541362284764948,1,breast_cancer,DFA-EHOA,104729
9,0.03177655677655669,0.03397206959706958,0.9736263736263737,17,0.17023809523809522,0.7569986778776417,0.6440757065076484,1.3797043789864678,0.4971559230456467,2,breast_cancer,DFA-EHOA,104729
10,0.03177655677655669,0.03357509157509153,0.9736263736263737,17,0.17023809523809527,0.7592409404993533,0.646539027982327,1.201479004136617,0.45148466518366914,3,breast_cancer,DFA-EHOA,104729
