iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.02609157509157502,0.033998626373626384,0.9780219780219781,13,0.4988095238095238,0.3492065108873978,0.0006459627329191697,2.8,0.85,0,breast_cancer,IG-EHOA,196613
2,0.02609157509157502,0.03263873626373622,0.9780219780219781,13,0.24047619047619045,0.5870286053017698,0.5141895141895143,2.6,0.8,1,breast_cancer,IG-EHOA,196613
3,0.02609157509157502,0.031445512820512785,0.9780219780219781,13,0.32976190476190476,0.50862734359398,0.3400637303076328,2.4,0.75,2,breast_cancer,IG-EHOA,196613
4,0.02609157509157502,0.03142353479853476,0.9780219780219781,13,0.37619047619047624,0.430489516900998,0.24426020408163263,2.2,0.7,3,breast_cancer,IG-EHOA,196613
5,0.02609157509157502,0.031234890109890105,0.9780219780219781,13,0.294047619047619,0.5514005828564003,0.41186391912136766,2.0,0.65,4,breast_cancer,IG-EHOA,196613
6,0.02609157509157502,0.030921245421245414,0.9780219780219781,13,0.34761904761904766,0.48610641112792435,0.3039885587160338,1.8,0.6000000000000001,5,breast_cancer,IG-EHOA,196613
7,0.02609157509157502,0.030565934065934032,0.9780219780219781,13,0.31904761904761914,0.49061870362179955,0.3574425574425576,1.6,0.55,6,breast_cancer,IG-EHOA,196613
8,0.021739926739926682,0.029039377289377263,0.9824175824175825,13,0.29642857142857143,0.543562586344433,0.40677208969891887,1.4,0.5,0,breast_cancer,IG-EHOA,196613
9,0.021739926739926682,0.02793177655677656,0.9824175824175825,13,0.27738095238095234,0.5220598225795042,0.4364323507180651,1.2,0.45,1,breast_cancer,IG-EHOA,196613
10,0.021739926739926682,0.02719917582417583,0.9824175824175825,13,0.30238095238095236,0.5088822437823337,0.3910089910089911,1.0,0.4,2,breast_cancer,IG-EHOA,196613
