iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.03703337082864644,0.04024829396325462,0.9683164604424447,17,0.48,0.37651204592508936,0.03726154394722747,2.5,0.775,0,baseline,breast_cancer,IG-EHOA,412310,outer_1
2,0.03508098987626557,0.03658987626546688,0.9709619630879472,19,0.12666666666666665,0.8195678590415432,0.7292933130699089,2.0,0.65,0,baseline,breast_cancer,IG-EHOA,412310,outer_1
3,0.03508098987626557,0.03547971503562062,0.9709619630879472,19,0.03333333333333333,0.947076023391813,0.9297226386806596,1.5,0.525,1,baseline,breast_cancer,IG-EHOA,412310,outer_1
4,0.03474765654293223,0.03540479940007507,0.9709619630879472,18,0.07999999999999999,0.8827067669172933,0.830220713073005,1.0,0.4,0,baseline,breast_cancer,IG-EHOA,412310,outer_1
