iteration,fitness,cv_accuracy,selected_features,population_diversity,dataset,method,seed,fold
1,0.07124999999999987,0.9326923076923078,6,2.0544345608909635,wine,EHOA,400000,outer_2
2,0.07124999999999987,0.9326923076923078,6,1.4947384214767063,wine,EHOA,400000,outer_2
3,0.07026923076923086,0.9329059829059828,5,2.0410090407253496,wine,EHOA,400000,outer_2
4,0.07026923076923086,0.9329059829059828,5,1.758644427151157,wine,EHOA,400000,outer_2
