iteration,fitness,cv_accuracy,selected_features,population_diversity,local_improvements,dataset,method,seed,fold
1,0.033039745031871084,0.9710036245469316,13,1.8260558046765332,2,breast_cancer,M-EHOA,479583,outer_2
2,0.033039745031871084,0.9710036245469316,13,2.440281323031488,2,breast_cancer,M-EHOA,479583,outer_2
3,0.018387326584176984,0.9868141482314711,16,2.4028142828730497,2,breast_cancer,M-EHOA,479583,outer_2
4,0.018387326584176984,0.9868141482314711,16,1.5102503713045512,2,breast_cancer,M-EHOA,479583,outer_2
