iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.07201923076923064,0.10381923076923076,0.9326923076923078,7,0.4769230769230769,0.3454761904761905,0.04411764705882326,2.5,0.775,0,baseline,wine,IG-EHOA,400000,outer_2
2,0.07201923076923064,0.10381923076923076,0.9326923076923078,7,0.21538461538461537,0.6752777777777778,0.564176245210728,2.0,0.65,1,baseline,wine,IG-EHOA,400000,outer_2
3,0.05628846153846148,0.07593461538461535,0.9493589743589744,8,0.2923076923076923,0.5097222222222222,0.40852490421455934,1.5,0.525,0,baseline,wine,IG-EHOA,400000,outer_2
4,0.039365384615384615,0.05741923076923074,0.9664529914529915,8,0.35384615384615387,0.5554545454545454,0.25250000000000006,1.0,0.4,0,baseline,wine,IG-EHOA,400000,outer_2
