iteration,fitness,cv_accuracy,selected_features,population_diversity,local_improvements,dataset,method,seed,fold
1,0.04106524184476934,0.9632337624463609,14,2.1670852537031724,2,breast_cancer,M-EHOA,424264,outer_3
2,0.04106524184476934,0.9632337624463609,14,2.3541193135551297,2,breast_cancer,M-EHOA,424264,outer_3
3,0.03917472815898024,0.965816772903387,16,2.351105298124901,2,breast_cancer,M-EHOA,424264,outer_3
4,0.03067154105736782,0.9737324501104029,14,1.8876243136739623,2,breast_cancer,M-EHOA,424264,outer_3
