iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.06342307692307705,0.08256923076923081,0.9405982905982905,6,0.4461538461538462,0.3398809523809524,0.0972222222222221,2.5,0.775,0,baseline,wine,IG-EHOA,469042,outer_1
2,0.06342307692307705,0.08256923076923081,0.9405982905982905,6,0.2923076923076923,0.5573412698412697,0.41524621212121204,2.0,0.65,1,baseline,wine,IG-EHOA,469042,outer_1
3,0.06342307692307705,0.0792,0.9405982905982905,6,0.3076923076923077,0.5155952380952381,0.38095238095238104,1.5,0.525,2,baseline,wine,IG-EHOA,469042,outer_1
4,0.057692307692307626,0.07178846153846148,0.9487179487179488,9,0.3846153846153846,0.4863888888888888,0.22619047619047616,1.0,0.4,0,baseline,wine,IG-EHOA,469042,outer_1
