iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.03435245594300702,0.042030896137982755,0.9710244552764239,17,0.4866666666666667,0.3521818037035428,0.026493598862019963,2.5,0.775,0,baseline,breast_cancer,DFA-EHOA,400000,outer_3
2,0.028822272215972982,0.04086644169478813,0.9762737991084448,16,0.30666666666666664,0.5792805383022774,0.37770562770562754,2.0,0.65,0,baseline,breast_cancer,DFA-EHOA,400000,outer_3
3,0.028822272215972982,0.04086644169478813,0.9762737991084448,16,0.36000000000000004,0.5034527771999168,0.2767857142857141,1.3478839285714286,0.49964732142857143,1,consolidate,breast_cancer,DFA-EHOA,400000,outer_3
4,0.028822272215972982,0.03728706411698536,0.9762737991084448,16,0.28666666666666674,0.5831383941136263,0.4241071428571428,1.1739419642857143,0.4498236607142857,2,explore,breast_cancer,DFA-EHOA,400000,outer_3
