iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.04516197975253094,0.04973880764904391,0.9604424446944132,18,0.5,0.31596206425153794,-0.001602564102564319,2.5,0.775,0,baseline,breast_cancer,SF-EHOA,387298,outer_2
2,0.04516197975253094,0.04692388451443572,0.9604424446944132,18,0.2866666666666667,0.6198996255460786,0.3993294840752467,2.0,0.65,1,baseline,breast_cancer,SF-EHOA,387298,outer_2
3,0.04516197975253094,0.046159430071241125,0.9604424446944132,18,0.38,0.4938599661208357,0.2288961038961037,1.3386618506493506,0.49811030844155846,2,consolidate,breast_cancer,SF-EHOA,387298,outer_2
4,0.04516197975253094,0.04602197225346836,0.9604424446944132,18,0.26666666666666666,0.6243581285228883,0.4549418604651163,1.1693309253246753,0.44905515422077924,3,explore,breast_cancer,SF-EHOA,387298,outer_2
