iteration,fitness,cv_accuracy,selected_features,population_diversity,dataset,method,seed,fold
1,0.054326923076923016,0.9497863247863249,6,2.0642167565760285,wine,EHOA,469042,outer_2
2,0.038384615384615385,0.9666666666666667,7,2.6406074593729025,wine,EHOA,469042,outer_2
3,0.031115384615384642,0.9747863247863248,8,1.508221443234999,wine,EHOA,469042,outer_2
4,0.02936538461538464,0.975,6,0.7501699806458251,wine,EHOA,469042,outer_2
