iteration,fitness,cv_accuracy,selected_features,population_diversity,local_improvements,dataset,method,seed,fold
1,0.03376827896512931,0.9709411323584553,15,2.169380266519397,2,breast_cancer,M-EHOA,447214,outer_1
2,0.03376827896512931,0.9709411323584553,15,3.756236001342121,2,breast_cancer,M-EHOA,447214,outer_1
3,0.03179527559055115,0.97360746573345,17,2.7049937264578627,2,breast_cancer,M-EHOA,447214,outer_1
4,0.03179527559055115,0.97360746573345,17,2.5210102440482642,2,breast_cancer,M-EHOA,447214,outer_1
