iteration,fitness,cv_accuracy,selected_features,population_diversity,guard_abstained,guard_subset_balanced_accuracy,guard_full_balanced_accuracy,dataset,method,seed,fold
1,0.04516197975253094,0.9604424446944132,18,2.1489407836899845,False,0.9613043136726814,0.9527757204416915,breast_cancer,G-EHOA,387298,outer_2
2,0.04516197975253094,0.9604424446944132,18,3.1134922361027493,False,0.9613043136726814,0.9527757204416915,breast_cancer,G-EHOA,387298,outer_2
3,0.04516197975253094,0.9604424446944132,18,2.6888113764697694,False,0.9613043136726814,0.9527757204416915,breast_cancer,G-EHOA,387298,outer_2
4,0.04516197975253094,0.9604424446944132,18,2.5325076556584847,False,0.9613043136726814,0.9527757204416915,breast_cancer,G-EHOA,387298,outer_2
