iteration,fitness,cv_accuracy,selected_features,population_diversity,local_improvements,dataset,method,seed,fold
1,0.05370641169853784,0.952485106028413,20,2.2586415218579265,2,breast_cancer,M-EHOA,538516,outer_2
2,0.052019122609673764,0.9525059367579053,15,3.788373887356117,2,breast_cancer,M-EHOA,538516,outer_2
3,0.0490461192350956,0.9551722701329001,14,2.032634325148673,2,breast_cancer,M-EHOA,538516,outer_2
4,0.0490461192350956,0.9551722701329001,14,1.1379760342100758,2,breast_cancer,M-EHOA,538516,outer_2
