iteration,fitness,cv_accuracy,selected_features,population_diversity,guard_abstained,guard_subset_balanced_accuracy,guard_full_balanced_accuracy,dataset,method,seed,fold
1,0.04087626546681673,0.9630879473399158,13,1.8753935608123158,False,0.9661179190232517,0.952128781757788,breast_cancer,G-EHOA,400000,outer_2
2,0.036387326584177065,0.9682956297129525,15,1.972019333827975,False,0.9661179190232517,0.952128781757788,breast_cancer,G-EHOA,400000,outer_2
3,0.036387326584177065,0.9682956297129525,15,2.1823340401215563,False,0.9661179190232517,0.952128781757788,breast_cancer,G-EHOA,400000,outer_2
4,0.036387326584177065,0.9682956297129525,15,0.8537201052144356,False,0.9661179190232517,0.952128781757788,breast_cancer,G-EHOA,400000,outer_2
