iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.06411538461538452,0.07667307692307697,0.9414529914529915,8,0.5076923076923077,0.3077777777777778,-0.0175521821631881,2.5,0.775,0,baseline,wine,DFA-EHOA,412310,outer_3
2,0.06411538461538452,0.07168076923076924,0.9414529914529915,8,0.2,0.6839285714285714,0.599905303030303,2.0,0.65,1,baseline,wine,DFA-EHOA,412310,outer_3
3,0.022865384615384562,0.05870384615384615,0.9831196581196582,8,0.29230769230769227,0.5841666666666667,0.4119047619047619,1.4470508241758242,0.5161751373626374,0,consolidate,wine,DFA-EHOA,412310,outer_3
4,0.021115384615384564,0.035534615384615324,0.9833333333333334,6,0.29230769230769227,0.6044191919191919,0.403957528957529,1.2235254120879122,0.4580875686813187,0,explore,wine,DFA-EHOA,412310,outer_3
