iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.03206674165729281,0.03753723284589426,0.9736699579219265,18,0.5133333333333333,0.302675983436853,-0.02831196581196571,2.5,0.775,0,baseline,breast_cancer,SF-EHOA,435889,outer_3
2,0.03206674165729281,0.03637405324334455,0.9736699579219265,18,0.14,0.7811695906432747,0.713844476744186,2.0,0.65,1,baseline,breast_cancer,SF-EHOA,435889,outer_3
3,0.03206674165729281,0.03637405324334455,0.9736699579219265,18,0.16,0.7514622340164135,0.6742081447963801,1.568089479638009,0.5363482466063348,2,explore,breast_cancer,SF-EHOA,435889,outer_3
4,0.03206674165729281,0.03637405324334455,0.9736699579219265,18,0.21333333333333332,0.7027794783401191,0.5529893834978581,1.2840447398190045,0.46817412330316743,3,explore,breast_cancer,SF-EHOA,435889,outer_3
