iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.04873340832395956,0.056325159355080624,0.9551514394034079,13,0.5133333333333333,0.3164110671936759,-0.026849217638691414,2.5,0.775,0,baseline,breast_cancer,DFA-EHOA,412310,outer_2
2,0.03929846269216356,0.04772958380202479,0.9656917885264341,16,0.2733333333333333,0.5114720199820819,0.43359734757782287,2.0,0.65,0,baseline,breast_cancer,DFA-EHOA,412310,outer_2
3,0.03929846269216356,0.04230386201724786,0.9656917885264341,16,0.29333333333333333,0.5947080334526155,0.40658155008092045,1.4173781469160223,0.5112296911526704,1,consolidate,breast_cancer,DFA-EHOA,412310,outer_2
4,0.036679415073115805,0.0412562429696288,0.9683372911719369,16,0.15333333333333332,0.7514413484692122,0.6919642857142858,1.2101194306008682,0.45597243486204947,0,explore,breast_cancer,DFA-EHOA,412310,outer_2
