iteration,fitness,cv_accuracy,selected_features,population_diversity,local_improvements,dataset,method,seed,fold
1,0.04087626546681673,0.9630879473399158,13,1.8753935608123158,2,breast_cancer,M-EHOA,400000,outer_2
2,0.036387326584177065,0.9682956297129525,15,1.972019333827975,2,breast_cancer,M-EHOA,400000,outer_2
3,0.036387326584177065,0.9682956297129525,15,2.1823340401215563,2,breast_cancer,M-EHOA,400000,outer_2
4,0.036387326584177065,0.9682956297129525,15,0.8537201052144356,2,breast_cancer,M-EHOA,400000,outer_2
