dataset,method,seed,selector_seed,fold,evaluation_protocol,total_features,selected_features,feature_ratio,fitness,evaluations,runtime_seconds,classifier_seconds,peak_memory_mb,redundancy,parameters,selected_indices,accuracy,balanced_accuracy,f1_score,mcc,roc_auc,pr_auc,sensitivity,specificity,interaction_quality,jaccard_stability,nogueira_stability
breast_cancer,EHOA,500000,600003,outer_1,repeated_nested_cv,30,18,0.6,0.034747656542932014,25,0.9635220000000118,0.3679959000000963,0.6997041702270508,0.4331112902214722,{},"[0, 1, 2, 4, 6, 7, 10, 12, 13, 14, 16, 17, 18, 21, 22, 25, 26, 27]",0.9421052631578948,0.9395786483607527,0.9535864978902954,0.8767221685540966,0.9806485974671558,0.9821361190291993,0.9495798319327731,0.9295774647887324,-0.3595517003659391,0.4416092199928517,0.15306122448979587
breast_cancer,M-EHOA,500000,600003,outer_1,repeated_nested_cv,30,18,0.6,0.029530183727034014,84,2.6197980999995707,0.33476020000034623,0.6853427886962891,0.44141691382983594,{},"[0, 1, 2, 3, 4, 6, 7, 10, 12, 14, 16, 17, 18, 21, 22, 25, 26, 27]",0.9526315789473684,0.9536631554030062,0.9617021276595744,0.9001633057441626,0.9819505266895491,0.98295227704558,0.9495798319327731,0.9577464788732394,-0.3965261311436879,0.3942727152953679,0.10574911859268388
breast_cancer,SP-EHOA,500000,600003,outer_1,repeated_nested_cv,30,18,0.6,0.034747656542932014,25,0.8527721000000383,0.3187819999993735,0.645960807800293,0.4331112902214722,{},"[0, 1, 2, 4, 6, 7, 10, 12, 13, 14, 16, 17, 18, 21, 22, 25, 26, 27]",0.9421052631578948,0.9395786483607527,0.9535864978902954,0.8767221685540966,0.9806485974671558,0.9821361190291993,0.9495798319327731,0.9295774647887324,-0.3595517003659391,0.4416092199928517,0.15306122448979587
breast_cancer,EHOA,500000,700006,outer_2,repeated_nested_cv,30,17,0.5666666666666667,0.04486989126359208,25,0.7796061999997619,0.28850229999989097,0.6051530838012695,0.41537030883025683,{},"[0, 1, 2, 4, 5, 7, 9, 10, 12, 16, 19, 21, 23, 24, 25, 27, 29]",0.9578947368421052,0.9578648360752752,0.9661016949152542,0.9107843947529072,0.9876908509882826,0.9871659350736439,0.957983193277311,0.9577464788732394,-0.28755702195141586,0.4416092199928517,0.15306122448979587
breast_cancer,M-EHOA,500000,700006,outer_2,repeated_nested_cv,30,17,0.5666666666666667,0.03703337082864633,84,2.7764003000011144,0.3242694999999003,0.6801338195800781,0.44991029323884196,{},"[0, 1, 2, 4, 5, 7, 9, 10, 12, 16, 21, 23, 24, 25, 26, 27, 29]",0.9526315789473684,0.9536631554030062,0.9617021276595744,0.9001633057441626,0.9881642797964256,0.9873519956103848,0.9495798319327731,0.9577464788732394,-0.38031193516016026,0.3942727152953679,0.10574911859268388
breast_cancer,SP-EHOA,500000,700006,outer_2,repeated_nested_cv,30,17,0.5666666666666667,0.04486989126359208,25,0.7701340000003256,0.33271119999972143,0.6623153686523438,0.41537030883025683,{},"[0, 1, 2, 4, 5, 7, 9, 10, 12, 16, 19, 21, 23, 24, 25, 27, 29]",0.9578947368421052,0.9578648360752752,0.9661016949152542,0.9107843947529072,0.9876908509882826,0.9871659350736439,0.957983193277311,0.9577464788732394,-0.28755702195141586,0.4416092199928517,0.15306122448979587
breast_cancer,EHOA,500000,800009,outer_3,repeated_nested_cv,30,13,0.43333333333333335,0.03555568053993259,25,0.8982822999996642,0.2658774999999878,0.6799802780151367,0.3863717404450814,{},"[1, 3, 6, 7, 11, 13, 16, 18, 20, 26, 27, 28, 29]",0.9470899470899471,0.946218487394958,0.9576271186440678,0.8874438354543757,0.9856542617046818,0.9857961211156779,0.9495798319327731,0.9428571428571428,-0.22088147710854406,0.4416092199928517,0.15306122448979587
breast_cancer,M-EHOA,500000,800009,outer_3,repeated_nested_cv,30,13,0.43333333333333335,0.03295725534308224,84,2.9376750999999786,0.31686659999922995,1.031698226928711,0.3752579919759592,{},"[1, 3, 7, 11, 13, 16, 18, 20, 23, 26, 27, 28, 29]",0.9576719576719577,0.9546218487394957,0.9663865546218487,0.9092436974789916,0.986374549819928,0.9863787252433979,0.9663865546218487,0.9428571428571428,-0.1776166680402589,0.3942727152953679,0.10574911859268388
breast_cancer,SP-EHOA,500000,800009,outer_3,repeated_nested_cv,30,13,0.43333333333333335,0.03555568053993259,25,0.8614851000002091,0.3059576999994533,0.7108392715454102,0.3863717404450814,{},"[1, 3, 6, 7, 11, 13, 16, 18, 20, 26, 27, 28, 29]",0.9470899470899471,0.946218487394958,0.9576271186440678,0.8874438354543757,0.9856542617046818,0.9857961211156779,0.9495798319327731,0.9428571428571428,-0.22088147710854406,0.4416092199928517,0.15306122448979587
breast_cancer,EHOA,509902,609905,outer_1,repeated_nested_cv,30,15,0.5,0.03896512935883023,25,0.7341553000005661,0.28221770000072866,0.7605094909667969,0.3814807244218384,{},"[1, 3, 4, 7, 11, 12, 16, 20, 21, 23, 24, 25, 26, 28, 29]",0.9736842105263158,0.9704698780920819,0.9790794979079498,0.9436801731761278,0.9901763522310333,0.9929962422896037,0.9831932773109243,0.9577464788732394,-0.23959781992518445,0.4416092199928517,0.15306122448979587
