iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.03626359205099352,0.038026771653543276,0.9684206140899055,15,0.5066666666666667,0.3662793044314784,-0.022238163558105928,2.5,0.775,0,baseline,breast_cancer,IG-EHOA,469042,outer_3
2,0.03435245594300702,0.03549913760779892,0.9710244552764239,17,0.07333333333333333,0.8700980392156863,0.8530982905982906,2.0,0.65,0,baseline,breast_cancer,IG-EHOA,469042,outer_3
3,0.03073340832395948,0.0338692913385826,0.9736699579219265,14,0.06666666666666667,0.8875816993464051,0.8651321704729366,1.5,0.525,0,baseline,breast_cancer,IG-EHOA,469042,outer_3
4,0.03073340832395948,0.03321214848143976,0.9736699579219265,14,0.06000000000000001,0.8955882352941176,0.8792270531400966,1.0,0.4,1,baseline,breast_cancer,IG-EHOA,469042,outer_3
