iteration,fitness,cv_accuracy,selected_features,population_diversity,dataset,method,seed,fold
1,0.03639206279737853,0.969637647006015,19,2.1641223483073446,breast_cancer,A-EHOA,400000,outer_3
2,0.036058729464045196,0.969637647006015,18,2.934400446033349,breast_cancer,A-EHOA,400000,outer_3
3,0.036058729464045196,0.969637647006015,18,2.4129798108074074,breast_cancer,A-EHOA,400000,outer_3
4,0.036058729464045196,0.969637647006015,18,1.6864188192949956,breast_cancer,A-EHOA,400000,outer_3
