iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.03829846269216356,0.041454968128983846,0.9656917885264341,13,0.5266666666666667,0.30779249011857707,-0.05352062588904705,2.5,0.775,0,baseline,breast_cancer,DFA-EHOA,387298,outer_1
2,0.03829846269216356,0.040868616422947084,0.9656917885264341,13,0.26,0.5901611872819303,0.47999999999999976,2.0,0.65,1,baseline,breast_cancer,DFA-EHOA,387298,outer_1
3,0.03829846269216356,0.040727034120734903,0.9656917885264341,13,0.38666666666666666,0.46338994720001586,0.2261163494040206,1.3324413671944493,0.4970735611990749,2,consolidate,breast_cancer,DFA-EHOA,387298,outer_1
4,0.03829846269216356,0.040727034120734903,0.9656917885264341,13,0.31333333333333335,0.4911184210526316,0.3678263988522237,1.1662206835972246,0.4485367805995375,3,explore,breast_cancer,DFA-EHOA,387298,outer_1
