iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,guidance_credit,active_guidance_fraction,dataset,method,seed,fold
1,0.0392365954255719,0.0447207349081365,0.9657542807149105,16,0.5133333333333334,0.34851458686241293,-0.03125,2.5,0.775,0,baseline,1.0,0.0,breast_cancer,ECG-EHOA,424264,outer_2
2,0.0392365954255719,0.043099137607799036,0.9657542807149105,16,0.20666666666666664,0.7079351191277425,0.5806277056277056,2.0,0.65,1,baseline,0.85,0.0,breast_cancer,ECG-EHOA,424264,outer_2
3,0.039215973003374496,0.039964529433820804,0.9657751114444029,16,0.12,0.8044908840729275,0.7584541062801933,1.5,0.525,0,baseline,0.88,0.0,breast_cancer,ECG-EHOA,424264,outer_2
4,0.033039745031871084,0.036957855268091463,0.9710036245469316,13,0.17333333333333334,0.7200619195046439,0.6517857142857142,1.0,0.4,0,baseline,0.904,0.0,breast_cancer,ECG-EHOA,424264,outer_2
