iteration,fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.02789352027283059,0.9788177339901478,9,0.5192307692307692,0.33303571428571427,-0.03884572697003308,2.75,0.8375,0,wine,IG-EHOA,3407
2,0.02789352027283059,0.9788177339901478,9,0.31593406593406587,0.541835446299732,0.36602173336867216,2.5,0.775,1,wine,IG-EHOA,3407
3,0.02789352027283059,0.9788177339901478,9,0.20054945054945053,0.6721230158730159,0.598752708630622,2.25,0.7125,2,wine,IG-EHOA,3407
4,0.02789352027283059,0.9788177339901478,9,0.3516483516483516,0.5061482168625026,0.2956613756613756,2.0,0.65,3,wine,IG-EHOA,3407
5,0.02789352027283059,0.9788177339901478,9,0.27197802197802196,0.5860969387755102,0.45584271444426827,1.75,0.5875,4,wine,IG-EHOA,3407
6,0.02789352027283059,0.9788177339901478,9,0.271978021978022,0.6024518140589571,0.45096784514477684,1.5,0.525,5,wine,IG-EHOA,3407
7,0.025829670329670262,0.9785714285714286,6,0.3296703296703297,0.5243970315398887,0.3396825396825398,1.25,0.4625,0,wine,IG-EHOA,3407
8,0.025829670329670262,0.9785714285714286,6,0.3049450549450549,0.5441893424036282,0.38988425558902806,1.0,0.4,1,wine,IG-EHOA,3407
