dataset,method,seed,fold,total_features,selected_features,feature_ratio,fitness,evaluations,runtime_seconds,classifier_seconds,peak_memory_mb,redundancy,parameters,selected_indices,accuracy,balanced_accuracy,f1_score,mcc,roc_auc,pr_auc,sensitivity,specificity,interaction_quality,jaccard_stability,nogueira_stability
breast_cancer,IG-EHOA,2026,repeated_stratified_holdout,30,16,0.5333333333333333,0.037970695970696,72,8.575878999952693,0.2972259999951347,1.980687141418457,0.3742286079395578,"{""bootstrap_count"": 7, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 50, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[1, 2, 4, 6, 10, 12, 15, 16, 18, 20, 21, 22, 24, 27, 28, 29]",0.956140350877193,0.9603174603174602,0.9645390070921984,0.9085472857180888,0.994378306878307,0.9956123033568686,0.9444444444444444,0.9761904761904762,-0.2498285754914986,0.33514256509374735,0.04991302020607513
breast_cancer,DFA-EHOA,2026,repeated_stratified_holdout,30,15,0.5,0.0332857142857141,80,9.075285400031134,0.2545827999711036,2.032033920288086,0.3507597961137438,"{""bootstrap_count"": 7, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 50, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 4, 6, 10, 11, 13, 14, 18, 19, 20, 21, 22, 25, 27, 29]",0.9385964912280702,0.9365079365079364,0.951048951048951,0.868859654660177,0.9808201058201058,0.9799584842164156,0.9444444444444444,0.9285714285714286,-0.1557585132074763,0.35288670065719463,0.1048155264608186
breast_cancer,EHOA,3407,repeated_stratified_holdout,30,11,0.3666666666666666,0.034128205128205,72,2.989302400033921,0.2630522000254132,1.4522638320922852,0.4536125060488737,"{""bootstrap_count"": 7, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 50, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[1, 2, 6, 10, 11, 12, 15, 20, 21, 25, 27]",0.9649122807017544,0.9672619047619048,0.971830985915493,0.9259891667402068,0.9970238095238096,0.9973297676558546,0.9583333333333334,0.9761904761904762,-0.3799022142950409,0.35886031944155516,0.03220547478250557
breast_cancer,SF-EHOA,3407,repeated_stratified_holdout,30,11,0.3666666666666666,0.034128205128205,71,9.131862299982458,0.2850220999680459,2.021465301513672,0.4536125060488737,"{""bootstrap_count"": 7, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 50, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[1, 2, 6, 10, 11, 12, 15, 20, 21, 25, 27]",0.9649122807017544,0.9672619047619048,0.971830985915493,0.9259891667402068,0.9970238095238096,0.9973297676558546,0.9583333333333334,0.9761904761904762,-0.3799022142950409,0.329340701994379,0.08910533910533913
breast_cancer,IG-EHOA,3407,repeated_stratified_holdout,30,13,0.4333333333333333,0.036970695970696,88,9.257087900012266,0.2797333999769762,2.0005874633789062,0.3946656685334185,"{""bootstrap_count"": 7, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 50, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[1, 3, 6, 7, 8, 11, 16, 17, 18, 20, 21, 22, 27]",0.9824561403508772,0.9811507936507936,0.9861111111111112,0.9623015873015872,0.998015873015873,0.9982334625884854,0.9861111111111112,0.9761904761904762,-0.2734331174370914,0.33514256509374735,0.04991302020607513
breast_cancer,DFA-EHOA,3407,repeated_stratified_holdout,30,13,0.4333333333333333,0.0347948717948719,88,9.47891940001864,0.3120258999988436,2.038737297058105,0.4466150309624863,"{""bootstrap_count"": 7, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 50, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[0, 1, 3, 6, 7, 8, 10, 11, 18, 20, 21, 22, 27]",0.9736842105263158,0.9742063492063492,0.9790209790209792,0.9438975339262832,0.998181216931217,0.998624381455166,0.9722222222222222,0.9761904761904762,-0.4493756608601182,0.35288670065719463,0.1048155264608186
breast_cancer,EHOA,7919,repeated_stratified_holdout,30,15,0.5,0.0419890109890108,76,3.271902099950239,0.2657572000171058,1.4573612213134766,0.358973598295568,"{""bootstrap_count"": 7, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 50, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[1, 2, 3, 4, 5, 8, 13, 14, 19, 21, 22, 26, 27, 28, 29]",0.9736842105263158,0.9742063492063492,0.9790209790209792,0.9438975339262832,0.9905753968253967,0.9935780619388848,0.9722222222222222,0.9761904761904762,-0.2344300999244425,0.35886031944155516,0.03220547478250557
breast_cancer,SF-EHOA,7919,repeated_stratified_holdout,30,13,0.4333333333333333,0.0369706959706958,48,7.802643199975137,0.3128282999969087,1.962890625,0.4019197630595014,"{""bootstrap_count"": 7, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 50, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[2, 4, 6, 8, 15, 18, 20, 21, 23, 24, 26, 27, 29]",0.956140350877193,0.9553571428571428,0.965034965034965,0.90637859429323,0.9836309523809524,0.9818606854506168,0.9583333333333334,0.9523809523809524,-0.2420178393830249,0.329340701994379,0.08910533910533913
breast_cancer,IG-EHOA,7919,repeated_stratified_holdout,30,13,0.4333333333333333,0.0434981684981685,71,8.914222299994435,0.2968027999741025,2.0303125381469727,0.3301858932850451,"{""bootstrap_count"": 7, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 50, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[1, 2, 5, 8, 12, 13, 14, 18, 19, 22, 26, 28, 29]",0.9649122807017544,0.9722222222222222,0.9714285714285714,0.9286112429750732,0.998015873015873,0.9978070175438596,0.9444444444444444,1.0,-0.1727414985764221,0.33514256509374735,0.04991302020607513
breast_cancer,DFA-EHOA,7919,repeated_stratified_holdout,30,13,0.4333333333333333,0.0369706959706958,58,9.189975899993442,0.4849139000289142,2.0325822830200195,0.4019197630595014,"{""bootstrap_count"": 7, ""eta_consolidation"": 0.3, ""eta_exploration"": 0.45, ""interaction_top_k"": 50, ""lambda_interaction"": 0.5, ""lambda_stability"": 0.5, ""reliability_rho"": 0.6, ""reliability_source"": ""resampling"", ""resample_fraction"": 0.8, ""stability_interval"": 2, ""stability_strategy"": ""periodic"", ""weight_schedule"": ""adaptive""}","[2, 4, 6, 8, 15, 18, 20, 21, 23, 24, 26, 27, 29]",0.956140350877193,0.9553571428571428,0.965034965034965,0.90637859429323,0.9836309523809524,0.9818606854506168,0.9583333333333334,0.9523809523809524,-0.2420178393830249,0.35288670065719463,0.1048155264608186
