iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.05544770746494883,0.08730622394846532,0.9509852216748769,9,0.489010989010989,0.29393552875695733,0.008781323623902493,2.8,0.85,0,wine,SF-EHOA,262147
2,0.047081659719590725,0.06499936055323985,0.9578817733990148,7,0.3186813186813187,0.5332057823129251,0.36169312169312173,2.6,0.8,0,wine,SF-EHOA,262147
3,0.04554319818112919,0.05690794334975367,0.9578817733990148,5,0.23626373626373628,0.6519763966192539,0.5246598639455783,2.5508685803991926,0.7657154771249159,0,wine,SF-EHOA,262147
4,0.032413414172034735,0.04537947612732094,0.97192118226601,6,0.2197802197802198,0.6005527210884354,0.5497835497835497,2.432537115945279,0.7393466960335583,0,wine,SF-EHOA,262147
5,0.032413414172034735,0.03841803239863578,0.97192118226601,6,0.29395604395604397,0.5948155019583591,0.40660161040900134,2.2102985351543127,0.6939270951644883,1,wine,SF-EHOA,262147
6,0.032413414172034735,0.036453154604016574,0.97192118226601,6,0.12362637362637363,0.7885487528344672,0.7519215478399152,2.0866712900153597,0.6582860506986613,2,wine,SF-EHOA,262147
7,0.032413414172034735,0.03481193160287978,0.97192118226601,6,0.07692307692307691,0.8418367346938777,0.8440779610194903,1.9459210446155681,0.6201719940380632,3,wine,SF-EHOA,262147
8,0.032413414172034735,0.03336301629405067,0.97192118226601,6,0.09065934065934068,0.8314200680272109,0.8180758017492712,1.7705726774995312,0.5775167390175578,4,wine,SF-EHOA,262147
9,0.032413414172034735,0.032413414172034735,0.97192118226601,6,0.0521978021978022,0.9056122448979592,0.895565773479203,1.5923360719957491,0.5360603972683589,5,wine,SF-EHOA,262147
10,0.032413414172034735,0.032413414172034735,0.97192118226601,6,0.0,1.0,1.0,1.4086680359978745,0.49615519863417945,6,wine,SF-EHOA,262147
