iteration,fitness,cv_accuracy,selected_features,population_diversity,local_improvements,dataset,method,seed,fold
1,0.04416197975253094,0.9604424446944132,15,1.82880133245579,2,breast_cancer,M-EHOA,435889,outer_2
2,0.04416197975253094,0.9604424446944132,15,3.1472113309465235,2,breast_cancer,M-EHOA,435889,outer_2
3,0.04088263967004128,0.9657751114444028,21,2.953847846113132,2,breast_cancer,M-EHOA,435889,outer_2
4,0.036971503562054774,0.9683789526309211,17,2.329776280917872,2,breast_cancer,M-EHOA,435889,outer_2
