iteration,fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.034128205128205025,0.9692307692307693,11,0.5011904761904762,0.3368011813353429,-0.002450567003660975,2.75,0.8375,0,breast_cancer,DFA-EHOA,8675309
2,0.034128205128205025,0.9692307692307693,11,0.15119047619047618,0.6827468166753883,0.6814947177027493,2.5,0.775,1,breast_cancer,DFA-EHOA,8675309
3,0.034128205128205025,0.9692307692307693,11,0.07023809523809525,0.8290043290043291,0.8494785964091717,2.890321319613492,0.783646813290388,2,breast_cancer,DFA-EHOA,8675309
4,0.034128205128205025,0.9692307692307693,11,0.1773809523809524,0.6655140497494545,0.6379724024823592,2.8209179379855396,0.7637930664175432,3,breast_cancer,DFA-EHOA,8675309
5,0.034128205128205025,0.9692307692307693,11,0.15833333333333338,0.6867365157018518,0.6733290350311627,2.6625852853478094,0.7295217212594916,4,breast_cancer,DFA-EHOA,8675309
6,0.034128205128205025,0.9692307692307693,11,0.13690476190476192,0.7292230353679935,0.7205827267481296,2.443568248331092,0.687640128239277,5,breast_cancer,DFA-EHOA,8675309
7,0.034128205128205025,0.9692307692307693,11,0.14761904761904762,0.6971318335026319,0.6944934915616146,2.189208910981681,0.6435550214828655,6,breast_cancer,DFA-EHOA,8675309
8,0.030443223443223356,0.9736263736263737,13,0.13690476190476192,0.7170195001077355,0.7157481693564168,1.866967573472515,0.5898682902368515,0,breast_cancer,DFA-EHOA,8675309
