iteration,fitness,cv_accuracy,selected_features,population_diversity,dataset,method,seed,fold
1,0.059615384615384535,0.9444444444444445,6,2.0544345608909635,wine,A-EHOA,400000,outer_2
2,0.059615384615384535,0.9444444444444445,6,1.4947384214767063,wine,A-EHOA,400000,outer_2
3,0.059615384615384535,0.9444444444444445,6,1.996127439222415,wine,A-EHOA,400000,outer_2
4,0.03288461538461529,0.9722222222222223,7,1.3755464584179906,wine,A-EHOA,400000,outer_2
