iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.037304029304029415,0.04232463369963374,0.9670329670329669,14,0.5095238095238096,0.3265643557131788,-0.01904761904761898,2.8,0.85,0,breast_cancer,DFA-EHOA,42
2,0.037304029304029415,0.04136172161172162,0.9670329670329669,14,0.21071428571428572,0.6365544024627396,0.5761874831642273,2.6,0.8,1,breast_cancer,DFA-EHOA,42
3,0.03546153846153836,0.03966620879120878,0.9692307692307693,15,0.2869047619047619,0.5803950754596271,0.426150625539472,2.536004040388292,0.7641670875404472,0,breast_cancer,DFA-EHOA,42
4,0.03546153846153836,0.03782600732600733,0.9692307692307693,15,0.23333333333333334,0.6248804106969743,0.5328142380422691,2.41842337725755,0.7378132434365194,1,breast_cancer,DFA-EHOA,42
5,0.03228571428571419,0.037157051282051254,0.9714285714285715,12,0.2261904761904762,0.6116678908405467,0.5430495430495432,2.264454336192851,0.7008119526637693,0,breast_cancer,DFA-EHOA,42
6,0.03228571428571419,0.03711538461538461,0.9714285714285715,12,0.22380952380952382,0.636124093699558,0.5518830446527888,2.044475144305819,0.6521070841387449,1,breast_cancer,DFA-EHOA,42
7,0.030776556776556687,0.03598580586080586,0.9736263736263737,14,0.21904761904761907,0.5890137465242508,0.5436507936507937,1.8392216991370365,0.6037073119106423,0,breast_cancer,DFA-EHOA,42
8,0.030776556776556687,0.03435393772893773,0.9736263736263737,14,0.22380952380952382,0.5840138529034482,0.5395918367346939,1.6023881556909672,0.5487781749057585,1,breast_cancer,DFA-EHOA,42
9,0.030776556776556687,0.033141025641025626,0.9736263736263737,14,0.11547619047619048,0.7900036937852065,0.7677411630900003,1.4236507079330938,0.5040675520544647,2,breast_cancer,DFA-EHOA,42
10,0.030776556776556687,0.03255540293040289,0.9736263736263737,14,0.1488095238095238,0.7412604734876408,0.7013647630329395,1.230100566601946,0.45660257918608216,3,breast_cancer,DFA-EHOA,42
