iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.07167307692307702,0.09831538461538462,0.9322649572649572,6,0.5384615384615385,0.23861471861471864,-0.09797297297297347,2.5,0.775,0,baseline,wine,SF-EHOA,387298,outer_1
2,0.07167307692307702,0.08174230769230773,0.9322649572649572,6,0.23076923076923078,0.5916666666666667,0.5248538011695905,2.0,0.65,1,baseline,wine,SF-EHOA,387298,outer_1
3,0.047480769230769194,0.06403846153846153,0.9574786324786325,7,0.36923076923076925,0.44793650793650797,0.2528735632183907,1.3535142572944296,0.5005857095490717,0,consolidate,wine,SF-EHOA,387298,outer_1
4,0.047480769230769194,0.059115384615384625,0.9574786324786325,7,0.3230769230769231,0.5258333333333333,0.35369318181818177,1.176757128647215,0.45029285477453584,1,explore,wine,SF-EHOA,387298,outer_1
