iteration,fitness,cv_accuracy,selected_features,population_diversity,dataset,method,seed,fold
1,0.04594230769230766,0.9574786324786325,5,1.4805360841589075,wine,EHOA,424264,outer_2
2,0.04594230769230766,0.9574786324786325,5,3.4203026176548814,wine,EHOA,424264,outer_2
3,0.04594230769230766,0.9574786324786325,5,2.2397606539809547,wine,EHOA,424264,outer_2
4,0.04594230769230766,0.9574786324786325,5,2.007734328899364,wine,EHOA,424264,outer_2
