iteration,fitness,cv_accuracy,selected_features,population_diversity,local_improvements,dataset,method,seed,fold
1,0.03636670416197966,0.9683164604424448,15,1.908289859516229,2,breast_cancer,M-EHOA,447214,outer_2
2,0.03636670416197966,0.9683164604424448,15,2.397201590989129,2,breast_cancer,M-EHOA,447214,outer_2
3,0.03636670416197966,0.9683164604424448,15,2.4288159337764847,2,breast_cancer,M-EHOA,447214,outer_2
4,0.03636670416197966,0.9683164604424448,15,1.4849020195511284,2,breast_cancer,M-EHOA,447214,outer_2
