iteration,fitness,cv_accuracy,selected_features,population_diversity,local_improvements,dataset,method,seed,fold
1,0.04549531308586427,0.9604424446944132,19,1.6036861394185848,2,breast_cancer,M-EHOA,489898,outer_1
2,0.04453655793025874,0.9604007832354289,16,0.8609450576864989,2,breast_cancer,M-EHOA,489898,outer_1
3,0.04453655793025874,0.9604007832354289,16,0.7864623291881269,2,breast_cancer,M-EHOA,489898,outer_1
4,0.04453655793025874,0.9604007832354289,16,0.6770014814056542,2,breast_cancer,M-EHOA,489898,outer_1
