dataset,method,seed,selector_seed,fold,evaluation_protocol,total_features,selected_features,feature_ratio,fitness,evaluations,runtime_seconds,classifier_seconds,peak_memory_mb,redundancy,parameters,selected_indices,accuracy,balanced_accuracy,f1_score,mcc,roc_auc,pr_auc,sensitivity,specificity,interaction_quality,jaccard_stability,nogueira_stability
wine,P-EHOA,447214,647220,outer_2,repeated_nested_cv,13,6,0.46153846153846156,0.0462884615384615,45,1.3322834000000512,0.23490660000061325,0.6823549270629883,0.34247069204395303,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 3, 5, 8, 9, 12]",0.9322033898305084,0.9420289855072465,0.9315524583817266,0.9033479367201352,0.9731596168969778,0.932711207212332,0.9420289855072465,0.9681971774995031,0.37516240729309597,0.40572459286745005,0.155488721804511
wine,EHOA,447214,747223,outer_3,repeated_nested_cv,13,5,0.38461538461538464,0.05419230769230762,21,0.6265101999997569,0.23988639999970474,0.3747596740722656,0.2624003919317894,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 2, 5, 9, 10]",0.9322033898305084,0.9375,0.9358715606791411,0.8999125874125874,0.9816896893396282,0.9613120479504985,0.9375,0.9654761904761905,0.6942417379195032,0.39229143872001015,0.10913408073096686
wine,IG-EHOA,447214,747223,outer_3,repeated_nested_cv,13,7,0.5384615384615384,0.047480769230769194,21,1.4547939999993105,0.27525689999947645,0.7861413955688477,0.2773027648656482,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 2, 5, 7, 8, 10, 12]",0.8983050847457628,0.9166666666666666,0.9035202523574616,0.8589522926536323,0.9735066833751044,0.9442355192000308,0.9166666666666666,0.9505813953488372,0.43789336627946,0.5398727198727198,0.23395896988214748
wine,M-EHOA,447214,747223,outer_3,repeated_nested_cv,13,6,0.46153846153846156,0.021538461538461486,45,1.7136355000011463,0.2389124000001175,0.6897859573364258,0.3016721593055361,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 2, 5, 9, 10, 12]",0.9491525423728814,0.9513888888888888,0.9513040494166095,0.9239178845620575,0.9851441831322493,0.9667336098909228,0.9513888888888888,0.9738095238095238,0.6988936546415508,0.40572459286745005,0.155488721804511
wine,P-EHOA,447214,747223,outer_3,repeated_nested_cv,13,6,0.46153846153846156,0.021538461538461486,45,1.2840433000010307,0.2454451000003246,0.6291236877441406,0.3016721593055361,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 2, 5, 9, 10, 12]",0.9491525423728814,0.9513888888888888,0.9513040494166095,0.9239178845620575,0.9851441831322493,0.9667336098909228,0.9513888888888888,0.9738095238095238,0.6988936546415508,0.40572459286745005,0.155488721804511
wine,EHOA,458258,558261,outer_1,repeated_nested_cv,13,5,0.38461538461538464,0.07090384615384603,18,0.5669892000005348,0.23277479999978823,0.5243005752563477,0.2848645991686631,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 4, 7, 10, 12]",0.9166666666666666,0.9236111111111112,0.9185606060606061,0.8800675675675675,0.9929826038159372,0.9808590800649458,0.9236111111111112,0.959090909090909,0.4017154259604676,0.39229143872001015,0.10913408073096686
wine,IG-EHOA,458258,558261,outer_1,repeated_nested_cv,13,5,0.38461538461538464,0.07090384615384603,18,1.3576059000006353,0.2388310000005731,0.7692356109619141,0.2848645991686631,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 4, 7, 10, 12]",0.9166666666666666,0.9236111111111112,0.9185606060606061,0.8800675675675675,0.9929826038159372,0.9808590800649458,0.9236111111111112,0.959090909090909,0.4017154259604676,0.5398727198727198,0.23395896988214748
wine,M-EHOA,458258,558261,outer_1,repeated_nested_cv,13,4,0.3076923076923077,0.036711538461538455,40,1.4742623999991338,0.2519714000000022,0.6834497451782227,0.2566882786623234,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 4, 10, 12]",0.9166666666666666,0.9166666666666666,0.9185185185185185,0.8805958788209306,0.9887829685746352,0.9807478976561103,0.9166666666666666,0.9583333333333334,0.5129924281413801,0.40572459286745005,0.155488721804511
wine,P-EHOA,458258,558261,outer_1,repeated_nested_cv,13,4,0.3076923076923077,0.036711538461538455,40,1.2194760999991558,0.23786290000043664,0.6038799285888672,0.2566882786623234,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 4, 10, 12]",0.9166666666666666,0.9166666666666666,0.9185185185185185,0.8805958788209306,0.9887829685746352,0.9807478976561103,0.9166666666666666,0.9583333333333334,0.5129924281413801,0.40572459286745005,0.155488721804511
wine,EHOA,458258,658264,outer_2,repeated_nested_cv,13,8,0.6153846153846154,0.039365384615384615,23,0.6865423999997802,0.2765245999999024,0.48647212982177734,0.2693479725671109,"{""interaction_top_k"": 30, ""lambda_interaction"": 0.5, ""weight_schedule"": ""adaptive""}","[0, 1, 4, 7, 8, 9, 10, 12]",0.9491525423728814,0.9565217391304347,0.9490062616084437,0.9262879810909953,0.9869307935726036,0.9672570088369756,0.9565217391304347,0.9759491154839992,0.42062039720637345,0.39229143872001015,0.10913408073096686
