iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.048943007124109573,0.05545826771653546,0.9552764237803607,14,0.48,0.34638484703702094,0.03982930298719767,2.5,0.775,0,baseline,breast_cancer,SF-EHOA,387298,outer_3
2,0.03819535058117731,0.045088713910761136,0.965795942173895,13,0.22666666666666666,0.6375887635756057,0.5466666666666666,2.0,0.65,0,baseline,breast_cancer,SF-EHOA,387298,outer_3
3,0.03819535058117731,0.04352140982377203,0.965795942173895,13,0.26666666666666666,0.5440645353958047,0.45265462506841825,1.440852832512315,0.5151421387520526,1,consolidate,breast_cancer,SF-EHOA,387298,outer_3
4,0.03819535058117731,0.04255283089613795,0.965795942173895,13,0.18666666666666665,0.6374955110249229,0.6131884324921717,1.2204264162561576,0.4575710693760263,2,explore,breast_cancer,SF-EHOA,387298,outer_3
