iteration,fitness,cv_accuracy,selected_features,population_diversity,local_improvements,dataset,method,seed,fold
1,0.048943007124109573,0.9552764237803607,14,2.1539092317622357,2,breast_cancer,M-EHOA,387298,outer_3
2,0.03819535058117731,0.965795942173895,13,2.8541287904461696,2,breast_cancer,M-EHOA,387298,outer_3
3,0.03819535058117731,0.965795942173895,13,1.7327284594350452,2,breast_cancer,M-EHOA,387298,outer_3
4,0.03819535058117731,0.965795942173895,13,1.3007936690135655,2,breast_cancer,M-EHOA,387298,outer_3
