iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.04150168728908881,0.04890933633295831,0.9631296087989002,15,0.48666666666666664,0.3404717673630717,0.026493598862019963,2.5,0.775,0,baseline,breast_cancer,SF-EHOA,412310,outer_3
2,0.04150168728908881,0.0483229846269216,0.9631296087989002,15,0.22000000000000003,0.6046363552168506,0.5535714285714287,2.0,0.65,1,baseline,breast_cancer,SF-EHOA,412310,outer_3
3,0.04150168728908881,0.04643884514435688,0.9631296087989002,15,0.24666666666666667,0.6080681818181819,0.5034889962426194,1.494280917874396,0.5240468196457327,2,consolidate,breast_cancer,SF-EHOA,412310,outer_3
4,0.04150168728908881,0.04643884514435688,0.9631296087989002,15,0.26,0.5453457172342622,0.47240259740259727,1.247140458937198,0.4620234098228664,3,explore,breast_cancer,SF-EHOA,412310,outer_3
