iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.03636670416197966,0.04713370828646422,0.9683164604424448,15,0.5066666666666667,0.34098763555285294,-0.014054438711972761,2.5,0.775,0,baseline,breast_cancer,IG-EHOA,447214,outer_2
2,0.03574128233970747,0.04622227221597299,0.9682747989834605,13,0.2866666666666666,0.5105628654970761,0.41829004329004327,2.0,0.65,0,baseline,breast_cancer,IG-EHOA,447214,outer_2
3,0.03574128233970747,0.04172035995500563,0.9682747989834605,13,0.4333333333333334,0.3515242652084757,0.11764705882352933,1.5,0.525,1,baseline,breast_cancer,IG-EHOA,447214,outer_2
4,0.03574128233970747,0.04041844769403824,0.9682747989834605,13,0.2533333333333333,0.5637518428424002,0.4859307359307361,1.0,0.4,2,baseline,breast_cancer,IG-EHOA,447214,outer_2
