iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.03859615384615384,0.05312692307692311,0.9664529914529915,7,0.5230769230769231,0.27504689754689754,-0.05842911877394674,2.5,0.775,0,baseline,wine,IG-EHOA,469042,outer_3
2,0.03859615384615384,0.05121153846153846,0.9664529914529915,7,0.16923076923076924,0.7851010101010101,0.6299171842650103,2.0,0.65,1,baseline,wine,IG-EHOA,469042,outer_3
3,0.030557692307692334,0.04599615384615387,0.9745726495726496,7,0.10769230769230771,0.8220238095238095,0.7841555977229602,1.5,0.525,0,baseline,wine,IG-EHOA,469042,outer_3
4,0.030557692307692334,0.03911538461538461,0.9745726495726496,7,0.12307692307692308,0.8107142857142856,0.7465886939571151,1.0,0.4,1,baseline,wine,IG-EHOA,469042,outer_3
