iteration,fitness,cv_accuracy,selected_features,population_diversity,local_improvements,dataset,method,seed,fold
1,0.1051730769230769,0.8976495726495727,5,1.1716422121443346,2,wine,M-EHOA,529150,outer_1
2,0.07901923076923083,0.9232905982905982,4,1.7216154524023073,2,wine,M-EHOA,529150,outer_1
3,0.07901923076923083,0.9232905982905982,4,0.3575472177681393,2,wine,M-EHOA,529150,outer_1
4,0.07901923076923083,0.9232905982905982,4,0.3707471259106549,2,wine,M-EHOA,529150,outer_1
