iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.06257692307692299,0.08738461538461531,0.9414529914529915,6,0.4461538461538462,0.38174603174603167,0.10748106060606055,2.5,0.775,0,baseline,wine,IG-EHOA,435889,outer_2
2,0.06257692307692299,0.06871538461538458,0.9414529914529915,6,0.23076923076923078,0.6315873015873016,0.5330459770114941,2.0,0.65,1,baseline,wine,IG-EHOA,435889,outer_2
3,0.06257692307692299,0.06706538461538455,0.9414529914529915,6,0.09230769230769233,0.8071428571428573,0.8076923076923077,1.5,0.525,2,baseline,wine,IG-EHOA,435889,outer_2
4,0.06257692307692299,0.06257692307692299,0.9414529914529915,6,0.10769230769230771,0.7904761904761906,0.7804054054054054,1.0,0.4,3,baseline,wine,IG-EHOA,435889,outer_2
