iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.03915384615384616,0.06378076923076918,0.9666666666666667,8,0.5076923076923078,0.2779040404040404,-0.02729885057471293,2.5,0.775,0,baseline,wine,IG-EHOA,489898,outer_3
2,0.03915384615384616,0.055292307692307675,0.9666666666666667,8,0.2615384615384616,0.6472979797979798,0.4615009746588693,2.0,0.65,1,baseline,wine,IG-EHOA,489898,outer_3
3,0.03915384615384616,0.05041153846153842,0.9666666666666667,8,0.23076923076923078,0.6808152958152958,0.5248538011695907,1.5,0.525,2,baseline,wine,IG-EHOA,489898,outer_3
4,0.03915384615384616,0.05036923076923076,0.9666666666666667,8,0.3076923076923077,0.5267857142857142,0.3844696969696969,1.0,0.4,3,baseline,wine,IG-EHOA,489898,outer_3
