iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.053617547806524224,0.05613340832395948,0.9498812648418947,12,0.5333333333333332,0.2816082564778217,-0.06970939561419165,2.5,0.775,0,baseline,breast_cancer,SF-EHOA,412310,outer_2
2,0.03929846269216356,0.049811173603299605,0.9656917885264341,16,0.2733333333333333,0.5172587719298245,0.4389709906951287,2.0,0.65,0,baseline,breast_cancer,SF-EHOA,412310,outer_2
3,0.03670003749531299,0.04733783277090362,0.9683164604424448,16,0.36666666666666664,0.5143758686685056,0.260222381635581,1.3394050394548063,0.49823417324246777,0,consolidate,breast_cancer,SF-EHOA,412310,outer_2
4,0.03670003749531299,0.04328068991376079,0.9683164604424448,16,0.29333333333333333,0.56798435482646,0.41239316239316237,1.1697025197274031,0.4491170866212339,1,explore,breast_cancer,SF-EHOA,412310,outer_2
